cycle,movement_count,squares_moves,crosses_moves,stable,stop_reason,squares_centroid_row,squares_centroid_column,crosses_centroid_row,crosses_centroid_column,centroid_distance,squares_dispersion,crosses_dispersion,same_group_adjacent_pairs,mixed_adjacent_pairs,squares_edge_count,crosses_edge_count,squares_corner_count,crosses_corner_count,squares_mean_center_distance,crosses_mean_center_distance,checkerboard_alignment,mixed_nearest_neighbor_count,mean_nearest_same_distance,mean_nearest_other_distance
0,0,0,0,False,running,4.5,4.666666666666667,5.5,4.5,1.0137937550497034,3.337497399083464,2.345207879911715,2,4,2,1,1,0,3.151850508039501,2.42607837681317,0.5833333333333334,8,1.8440825170409967,1.7607491837076632
1,11,6,5,False,running,4.666666666666667,4.833333333333333,5.833333333333333,4.666666666666667,1.1785113019775786,2.7738861628488727,1.3017082793177757,11,4,2,0,0,0,2.5113541496800065,1.7582571308386503,0.5,4,1.2011844635310913,1.940938988721695
2,8,4,4,False,running,4.333333333333333,4.333333333333333,5.5,4.0,1.21335164821342,2.5385910352879693,0.9574271077563381,17,2,0,0,0,0,2.4416806340843435,1.3798250660308844,0.5833333333333334,2,1.0,1.8632071226976878
3,5,5,0,False,running,4.0,4.666666666666667,5.5,4.0,1.6414763002993509,1.699673171197595,0.9574271077563381,17,9,0,0,0,0,1.6022145855872945,1.3798250660308844,0.5833333333333334,7,1.0345177968644246,1.4708567949894071
4,3,3,0,False,running,4.166666666666667,5.166666666666667,5.5,4.0,1.7716909687891083,1.509230856356236,0.9574271077563381,18,8,0,0,0,0,1.5412202204829182,1.3798250660308844,0.5833333333333334,5,1.0345177968644246,1.4565590553849228
5,4,4,0,False,running,3.6666666666666665,4.666666666666667,5.5,4.0,1.950783318453271,1.3333333333333333,0.9574271077563381,19,7,0,0,0,0,1.4511899682370093,1.3798250660308844,0.5833333333333334,6,1.0833333333333333,1.5196723314583158
6,2,2,0,False,running,3.1666666666666665,4.833333333333333,5.5,4.0,2.4776781245530843,0.9718253158075502,0.9574271077563381,22,5,0,0,0,0,1.5412202204829182,1.3798250660308844,0.5833333333333334,4,1.0,1.740529126447723
7,1,1,0,False,running,3.5,5.0,5.5,4.0,2.23606797749979,0.9574271077563381,0.9574271077563381,22,6,0,0,0,0,1.3798250660308844,1.3798250660308844,0.5,4,1.0,1.608380256645481
8,0,0,0,True,stable_no_position_changes,3.5,5.0,5.5,4.0,2.23606797749979,0.9574271077563381,0.9574271077563381,22,6,0,0,0,0,1.3798250660308844,1.3798250660308844,0.5,4,1.0,1.608380256645481
