cycle,movement_count,squares_moves,crosses_moves,stable,stop_reason,squares_centroid_row,squares_centroid_column,crosses_centroid_row,crosses_centroid_column,centroid_distance,squares_dispersion,crosses_dispersion,same_group_adjacent_pairs,mixed_adjacent_pairs,squares_edge_count,crosses_edge_count,squares_corner_count,crosses_corner_count,squares_mean_center_distance,crosses_mean_center_distance,checkerboard_alignment,mixed_nearest_neighbor_count,mean_nearest_same_distance,mean_nearest_other_distance
40,3,1,2,False,running,3.8333333333333335,4.166666666666667,4.166666666666667,4.5,0.47140452079103157,0.9718253158075502,4.624812308503869,12,0,0,6,0,4,1.1441228056353687,4.60594773544623,0.6666666666666666,3,2.0,3.385317893706663
41,3,1,2,False,running,4.0,4.5,4.5,4.5,0.5,0.9574271077563381,4.600724580614087,11,0,0,6,0,4,0.9984507974857616,4.569127163181206,0.5833333333333334,2,2.0,3.4999892276719713
42,4,2,2,False,running,3.8333333333333335,5.166666666666667,5.0,4.833333333333333,1.2133516482134197,0.9718253158075502,4.524623986832743,11,0,0,6,0,4,1.2341530578812774,4.523735055348004,0.5833333333333334,3,2.25,3.2899902560237746
43,4,2,2,False,running,4.5,5.0,4.5,4.5,0.5,0.9574271077563381,4.600724580614087,11,0,0,6,0,4,0.9984507974857616,4.569127163181206,0.5833333333333334,2,2.0,3.307906878028786
44,1,0,1,False,running,4.5,5.0,4.333333333333333,4.5,0.52704627669473,0.9574271077563381,4.6696419087073,12,0,0,6,0,4,0.9984507974857616,4.651339843279433,0.5,2,1.9166666666666667,3.5514627455837764
45,1,0,1,False,running,4.5,5.0,4.166666666666667,4.333333333333333,0.74535599249993,0.9574271077563381,4.65772953749404,12,0,0,6,0,4,0.9984507974857616,4.651339843279433,0.5,2,2.0,3.6071045014874747
46,3,2,1,False,running,3.8333333333333335,5.166666666666667,4.166666666666667,4.166666666666667,1.0540925533894598,0.9718253158075502,4.576510072581994,11,0,0,6,0,4,1.2341530578812774,4.569127163181206,0.6666666666666666,3,2.1666666666666665,3.337188526099881
47,7,5,2,False,running,2.8333333333333335,5.166666666666667,4.5,4.666666666666667,1.740051084818425,0.9718253158075502,4.6696419087073,12,1,0,6,0,4,1.9092817481889355,4.651339843279433,0.5833333333333334,2,1.9166666666666667,3.1925585177396396
48,4,3,1,False,running,2.8333333333333335,6.0,4.666666666666667,4.833333333333333,2.173067468400883,1.0671873729054748,4.65772953749404,11,3,0,6,0,4,2.296008625934736,4.651339843279433,0.5,4,2.0,2.9527875164474904
49,3,2,1,False,running,2.8333333333333335,6.166666666666667,4.833333333333333,4.833333333333333,2.4037008503093262,0.9718253158075502,4.576510072581994,11,3,0,6,0,4,2.4416806340843435,4.569127163181206,0.6666666666666666,5,2.1666666666666665,2.887329935598148
50,6,4,2,False,running,2.8333333333333335,7.166666666666667,4.666666666666667,4.5,3.236081306491267,0.9718253158075502,4.561310727801336,11,5,2,6,0,4,3.2051481900274488,4.523735055348004,0.5833333333333334,5,2.0833333333333335,2.7062321034757435
51,6,3,3,False,running,3.1666666666666665,7.166666666666667,4.666666666666667,4.166666666666667,3.3541019662496847,0.9718253158075502,4.3237072570242825,11,3,2,6,0,3,3.077543402096019,4.288032794952488,0.5833333333333334,3,2.206011329583298,2.8600088408961297
52,5,2,3,False,running,3.8333333333333335,6.833333333333333,5.0,4.0,3.0641293851417055,0.9718253158075502,4.320493798938574,11,1,1,6,0,3,2.5420814234320006,4.333424902785691,0.5,2,1.8333333333333333,3.1274347348840146
53,7,4,3,False,running,4.666666666666667,7.166666666666667,5.0,3.8333333333333335,3.3499585403736303,1.0137937550497034,4.336537277085895,11,1,2,6,0,3,2.7777836838275167,4.370245475050715,0.5,0,1.6666666666666667,3.327372501634748
54,5,3,2,False,running,5.5,7.0,5.166666666666667,3.6666666666666665,3.3499585403736303,0.9574271077563381,4.28498671072748,12,0,2,6,0,3,2.7518108894545943,4.370245475050715,0.5,0,1.6666666666666667,3.3882308864362582
