cycle,movement_count,squares_moves,crosses_moves,stable,stop_reason,squares_centroid_row,squares_centroid_column,crosses_centroid_row,crosses_centroid_column,centroid_distance,squares_dispersion,crosses_dispersion,same_group_adjacent_pairs,mixed_adjacent_pairs,squares_edge_count,crosses_edge_count,squares_corner_count,crosses_corner_count,squares_mean_center_distance,crosses_mean_center_distance,checkerboard_alignment,mixed_nearest_neighbor_count,mean_nearest_same_distance,mean_nearest_other_distance
0,0,0,0,False,running,4.5,4.666666666666667,5.5,4.5,1.0137937550497034,3.337497399083464,2.345207879911715,2,4,2,1,1,0,3.151850508039501,2.42607837681317,0.5833333333333334,8,1.8440825170409967,1.7607491837076632
1,12,6,6,False,running,4.666666666666667,4.666666666666667,5.333333333333333,4.833333333333333,0.687184270936276,2.788866755113585,1.3017082793177757,6,10,2,0,0,0,2.548086719937968,1.3665123251917788,0.5833333333333334,8,1.6523689270621826,1.4647076018784562
2,7,4,3,False,running,4.666666666666667,4.666666666666667,5.166666666666667,4.666666666666667,0.5,2.9059326290271157,1.0137937550497034,11,12,2,0,1,0,2.5740595143108904,1.1441228056353687,0.5833333333333334,9,1.6089279824471054,1.490529126447723
3,3,3,0,False,running,4.666666666666667,4.5,5.166666666666667,4.666666666666667,0.52704627669473,2.9674156357941426,1.0137937550497034,10,11,2,0,1,0,2.619451622144093,1.1441228056353687,0.6666666666666666,9,1.795266980572088,1.490529126447723
4,1,1,0,False,running,4.833333333333333,4.5,5.166666666666667,4.666666666666667,0.3726779962499656,3.064129385141706,1.0137937550497034,10,11,2,0,1,0,2.7016643022423197,1.1441228056353687,0.5833333333333334,9,1.8095647201765719,1.5040522647950878
5,2,2,0,False,running,5.166666666666667,4.5,5.166666666666667,4.666666666666667,0.16666666666666696,3.1710495984067415,1.0137937550497034,10,12,2,0,2,0,2.809761774706406,1.1441228056353687,0.5833333333333334,10,1.8624325214405688,1.5064739358719639
6,2,0,2,False,running,5.166666666666667,4.5,5.333333333333333,4.166666666666667,0.37267799624996445,3.1710495984067415,1.0137937550497034,10,12,2,0,2,0,2.809761774706406,1.2341530578812774,0.5833333333333334,11,1.8624325214405688,1.485702260395516
7,0,0,0,True,stable_no_position_changes,5.166666666666667,4.5,5.333333333333333,4.166666666666667,0.37267799624996445,3.1710495984067415,1.0137937550497034,10,12,2,0,2,0,2.809761774706406,1.2341530578812774,0.5833333333333334,11,1.8624325214405688,1.485702260395516
