cycle,movement_count,squares_moves,crosses_moves,stable,stop_reason,squares_centroid_row,squares_centroid_column,crosses_centroid_row,crosses_centroid_column,centroid_distance,squares_dispersion,crosses_dispersion,same_group_adjacent_pairs,mixed_adjacent_pairs,squares_edge_count,crosses_edge_count,squares_corner_count,crosses_corner_count,squares_mean_center_distance,crosses_mean_center_distance,checkerboard_alignment,mixed_nearest_neighbor_count,mean_nearest_same_distance,mean_nearest_other_distance
26,2,1,1,False,running,2.8333333333333335,6.0,2.1666666666666665,7.166666666666667,1.3437096247164253,2.3392781412696997,1.509230856356236,11,8,3,4,0,1,3.1839298750335985,3.600433329233283,0.75,9,1.540440114519881,1.5409917327363887
27,3,2,1,False,running,3.0,6.166666666666667,2.3333333333333335,7.0,1.0671873729054744,1.674979270186815,1.9720265943665387,12,9,2,4,0,1,2.577102994163455,3.600433329233283,0.75,9,1.4571067811865477,1.2208567949894071
28,3,2,1,False,running,3.3333333333333335,5.833333333333333,2.1666666666666665,6.833333333333333,1.5365907428821481,2.1666666666666665,2.068278940998476,11,9,2,4,0,1,2.577102994163455,3.74610533738289,0.75,9,1.5250469233121475,1.2208567949894071
29,3,2,1,False,running,3.0,5.5,2.0,6.666666666666667,1.5365907428821481,2.29128784747792,2.2852182001336816,11,9,2,4,0,1,2.812805254558971,3.9684948569393,0.75,9,1.5772872198615813,1.2208567949894071
30,3,2,1,False,running,3.0,5.166666666666667,1.8333333333333333,6.5,1.771690968789108,2.852873794770615,2.592724864350674,11,9,2,5,0,1,3.270897034510897,4.199442637955744,0.75,9,1.985702260395516,1.3781099323325632
31,3,2,1,False,running,3.0,5.0,1.6666666666666667,6.5,2.0069324297987157,3.3166247903554,2.6087459737497545,11,9,4,5,0,2,3.62944960345877,4.30754011041983,0.5833333333333334,10,2.1592658045870343,1.5345177968644246
32,3,2,1,False,running,2.8333333333333335,4.833333333333333,1.8333333333333333,6.5,1.9436506316151005,3.3082388735465345,2.592724864350674,11,9,4,5,1,1,3.65533439582463,4.199442637955744,0.6666666666666666,10,2.1523689270621826,1.367851130197758
33,3,2,1,False,running,2.8333333333333335,5.166666666666667,2.0,6.666666666666667,1.7159383568311668,2.6977356760397746,2.2852182001336816,11,9,2,4,0,1,3.2099026694065205,3.9684948569393,0.6666666666666666,10,1.7439538865282478,1.2011844635310913
34,3,2,1,False,running,2.6666666666666665,4.833333333333333,2.0,6.5,1.7950549357115015,3.0046260628866577,2.6299556396765835,11,10,4,5,0,1,3.5018448155273405,4.117229957857518,0.5,10,1.659265804587034,1.117851130197758
35,2,1,1,False,running,2.5,5.0,1.8333333333333333,6.666666666666667,1.7950549357115015,2.8722813232690143,2.242270674512285,11,9,4,4,0,1,3.5018448155273405,4.071837850024315,0.5,10,1.7627485370902456,1.2208567949894071
36,2,1,1,False,running,2.3333333333333335,5.166666666666667,1.6666666666666667,6.5,1.4907119849998596,2.5873624493766707,2.6087459737497545,11,9,3,5,0,2,3.398501822442326,4.30754011041983,0.5,9,1.6523689270621826,1.2208567949894071
37,1,1,0,False,running,2.1666666666666665,5.0,1.6666666666666667,6.5,1.5811388300841898,2.793842435706702,2.6087459737497545,12,10,4,5,0,2,3.62944960345877,4.30754011041983,0.5,10,1.554737854124365,1.117851130197758
38,1,0,1,False,running,2.1666666666666665,5.0,2.0,6.833333333333333,1.840893502864543,2.793842435706702,1.9507833184532708,12,8,4,4,0,1,3.62944960345877,3.836135589628799,0.5,8,1.3983299895925034,1.4268681245727055
39,3,2,1,False,running,2.5,5.333333333333333,2.1666666666666665,7.0,1.6996731711975952,2.3392781412697,1.7716909687891083,12,8,2,4,0,1,3.1675540414258823,3.600433329233283,0.5,8,1.355200460413031,1.4268681245727055
40,3,2,1,False,running,2.5,5.666666666666667,2.3333333333333335,7.166666666666667,1.509230856356236,2.1147629234082532,1.7400510848184252,11,8,3,4,0,1,3.048507514954487,3.600433329233283,0.5,9,1.5496880050315465,1.490529126447723
41,3,2,1,False,running,2.6666666666666665,5.5,2.5,7.333333333333333,1.840893502864543,2.4776781245530843,1.8633899812498247,11,8,3,4,0,1,3.0304402947363087,3.836135589628799,0.5,9,1.7532941396395139,1.6571957931143897
