source_key,source_label,input_field,input_label,paper_significant,paper_direction,paper_f,paper_p,level_25_n,level_25_mean,level_25_std,level_50_n,level_50_mean,level_50_std,level_75_n,level_75_mean,level_75_std,anova_f,anova_p,significant,observed_direction,significance_match,direction_match,overall_match
mesa,Mesa,promotive_level,Family Promotive,true,decreasing,446.90,<.001,2430,172.30282222222505,51.49224482227471,2430,140.8582600823071,46.09854758731989,2430,126.65512784636736,42.850006651036644,601.5976205628466,1.5306787919741895e-242,true,decreasing,true,true,true
mesa,Mesa,risk_level,Family Risk,true,increasing,1376.31,<.001,2430,106.75551934156496,31.89617812874557,2430,155.16558765432396,42.7684921205177,2430,177.8951031550106,47.08043983704028,1900.8244440243648,0.0,true,increasing,true,true,true
mesa,Mesa,schools_promotive,School Promotive,true,decreasing,20.58,<.001,2430,150.17285679012664,52.04834586743905,2430,145.67787873799972,50.053151330002486,2430,143.96547462277314,49.694942040619125,9.751191903993364,5.898859384904123e-05,true,decreasing,true,true,true
mesa,Mesa,schools_risk,School Risk,true,increasing,610.41,<.001,2430,135.59761316872525,46.298740918958465,2430,149.47112592592893,50.802328586777996,2430,154.74747105624533,52.76639656254827,94.98833338034436,1.8865502658811934e-41,true,increasing,true,true,true
mesa,Mesa,neighborhood_promotive,Neighborhood Promotive,true,decreasing,199.25,<.001,2430,163.9699135802523,54.03481267045282,2430,142.635544855969,47.509765984442446,2430,133.21075171467822,45.062780931687314,251.1908299048369,3.201258321130071e-106,true,decreasing,true,true,true
mesa,Mesa,neighborhood_risk,Neighborhood Risk,true,increasing,1646.85,<.001,2430,107.55374869684175,29.298904352560104,2430,155.9441818930076,43.981409318981704,2430,176.3182795610502,49.14858430668126,1746.1569872691498,0.0,true,increasing,true,true,true
