source_key,source_label,input_field,input_label,paper_significant,paper_direction,paper_f,paper_p,level_25_n,level_25_mean,level_25_std,level_50_n,level_50_mean,level_50_std,level_75_n,level_75_mean,level_75_std,anova_f,anova_p,significant,observed_direction,significance_match,direction_match,overall_match
netlogo,NetLogo,promotive_level,Family Promotive,true,decreasing,446.90,<.001,2430,176.90073113854905,52.24276428173582,2430,145.82655116598366,45.99075348001472,2430,133.3162598079588,43.278167819860684,546.544376710606,6.919920811759032e-222,true,decreasing,true,true,true
netlogo,NetLogo,risk_level,Family Risk,true,increasing,1376.31,<.001,2430,113.20214677640743,33.12566767254639,2430,161.9061448559703,43.63279738588231,2430,180.93525048011375,47.77364160334241,1683.7820149770632,0.0,true,increasing,true,true,true
netlogo,NetLogo,schools_promotive,School Promotive,true,decreasing,20.58,<.001,2430,155.40431879287033,51.628250107814495,2430,151.36811193415915,50.33435223757495,2430,149.271111385462,50.06639201567005,9.193247376575366,0.00010290866727710903,true,decreasing,true,true,true
netlogo,NetLogo,schools_risk,School Risk,true,increasing,610.41,<.001,2430,139.77444554183919,45.75596179584504,2430,155.40770973937234,51.29157594475077,2430,160.86138683128,52.54500022597865,116.67265703286188,1.3307011949225948e-50,true,increasing,true,true,true
netlogo,NetLogo,neighborhood_promotive,Neighborhood Promotive,true,decreasing,199.25,<.001,2430,169.19089437586308,54.192915182460005,2430,147.92198847736836,47.79382505001902,2430,138.93065925926004,44.95358763091935,243.08436050637167,6.342854719237525e-103,true,decreasing,true,true,true
netlogo,NetLogo,neighborhood_risk,Neighborhood Risk,true,increasing,1646.85,<.001,2430,111.01945322359065,29.106423102003184,2430,161.54416378601204,42.55999451663991,2430,183.4799251028888,47.99952600953113,2028.3358574739855,0.0,true,increasing,true,true,true
