engine,run_number,seed,patch_index,slum_occupants
netlogo,7,20260718,111,2
netlogo,7,20260718,112,2
netlogo,7,20260718,113,2
netlogo,7,20260718,114,2
netlogo,7,20260718,115,2
netlogo,7,20260718,116,2
netlogo,7,20260718,117,2
netlogo,7,20260718,118,2
netlogo,7,20260718,119,2
netlogo,7,20260718,120,2
netlogo,7,20260718,121,2
netlogo,7,20260718,122,2
netlogo,7,20260718,123,2
netlogo,7,20260718,124,2
netlogo,7,20260718,125,2
netlogo,7,20260718,126,2
netlogo,7,20260718,127,2
netlogo,7,20260718,128,2
netlogo,7,20260718,129,3
netlogo,7,20260718,130,3
netlogo,7,20260718,131,3
netlogo,7,20260718,132,3
netlogo,7,20260718,133,3
netlogo,7,20260718,134,3
netlogo,7,20260718,135,3
netlogo,7,20260718,136,3
netlogo,7,20260718,137,3
netlogo,7,20260718,138,3
netlogo,7,20260718,139,3
netlogo,7,20260718,140,3
netlogo,7,20260718,141,3
netlogo,7,20260718,142,3
netlogo,7,20260718,143,3
netlogo,7,20260718,144,3
netlogo,7,20260718,145,3
netlogo,7,20260718,146,3
netlogo,7,20260718,147,3
netlogo,7,20260718,148,4
netlogo,7,20260718,149,4
netlogo,7,20260718,150,4
netlogo,7,20260718,151,5
netlogo,7,20260718,152,7
netlogo,8,20260719,1,2
netlogo,8,20260719,2,2
netlogo,8,20260719,3,2
netlogo,8,20260719,4,2
netlogo,8,20260719,5,2
netlogo,8,20260719,6,2
netlogo,8,20260719,7,2
netlogo,8,20260719,8,2
netlogo,8,20260719,9,2
netlogo,8,20260719,10,2
netlogo,8,20260719,11,2
netlogo,8,20260719,12,2
netlogo,8,20260719,13,2
netlogo,8,20260719,14,2
netlogo,8,20260719,15,2
netlogo,8,20260719,16,2
netlogo,8,20260719,17,2
netlogo,8,20260719,18,2
netlogo,8,20260719,19,2
netlogo,8,20260719,20,2
netlogo,8,20260719,21,2
netlogo,8,20260719,22,2
netlogo,8,20260719,23,2
netlogo,8,20260719,24,2
netlogo,8,20260719,25,2
netlogo,8,20260719,26,2
netlogo,8,20260719,27,2
netlogo,8,20260719,28,2
netlogo,8,20260719,29,2
netlogo,8,20260719,30,2
netlogo,8,20260719,31,2
netlogo,8,20260719,32,2
netlogo,8,20260719,33,2
netlogo,8,20260719,34,2
netlogo,8,20260719,35,2
netlogo,8,20260719,36,2
netlogo,8,20260719,37,2
netlogo,8,20260719,38,2
netlogo,8,20260719,39,2
netlogo,8,20260719,40,2
netlogo,8,20260719,41,2
netlogo,8,20260719,42,2
netlogo,8,20260719,43,2
netlogo,8,20260719,44,2
netlogo,8,20260719,45,2
netlogo,8,20260719,46,2
netlogo,8,20260719,47,2
netlogo,8,20260719,48,2
netlogo,8,20260719,49,2
netlogo,8,20260719,50,2
netlogo,8,20260719,51,2
netlogo,8,20260719,52,2
netlogo,8,20260719,53,2
netlogo,8,20260719,54,2
netlogo,8,20260719,55,2
netlogo,8,20260719,56,2
netlogo,8,20260719,57,2
netlogo,8,20260719,58,2
netlogo,8,20260719,59,2
netlogo,8,20260719,60,2
netlogo,8,20260719,61,2
netlogo,8,20260719,62,2
netlogo,8,20260719,63,2
netlogo,8,20260719,64,2
netlogo,8,20260719,65,2
netlogo,8,20260719,66,2
netlogo,8,20260719,67,2
netlogo,8,20260719,68,2
netlogo,8,20260719,69,2
netlogo,8,20260719,70,2
netlogo,8,20260719,71,2
netlogo,8,20260719,72,2
netlogo,8,20260719,73,2
netlogo,8,20260719,74,2
netlogo,8,20260719,75,2
netlogo,8,20260719,76,2
netlogo,8,20260719,77,2
netlogo,8,20260719,78,2
netlogo,8,20260719,79,2
netlogo,8,20260719,80,2
netlogo,8,20260719,81,2
netlogo,8,20260719,82,2
netlogo,8,20260719,83,2
netlogo,8,20260719,84,2
netlogo,8,20260719,85,2
netlogo,8,20260719,86,2
netlogo,8,20260719,87,2
netlogo,8,20260719,88,2
netlogo,8,20260719,89,2
netlogo,8,20260719,90,2
netlogo,8,20260719,91,2
netlogo,8,20260719,92,2
netlogo,8,20260719,93,2
netlogo,8,20260719,94,2
netlogo,8,20260719,95,2
netlogo,8,20260719,96,2
netlogo,8,20260719,97,2
netlogo,8,20260719,98,2
netlogo,8,20260719,99,2
netlogo,8,20260719,100,2
netlogo,8,20260719,101,2
netlogo,8,20260719,102,3
netlogo,8,20260719,103,3
netlogo,8,20260719,104,3
netlogo,8,20260719,105,3
netlogo,8,20260719,106,3
netlogo,8,20260719,107,3
netlogo,8,20260719,108,3
netlogo,8,20260719,109,3
netlogo,8,20260719,110,3
netlogo,8,20260719,111,3
netlogo,8,20260719,112,3
netlogo,8,20260719,113,3
netlogo,8,20260719,114,3
netlogo,8,20260719,115,3
netlogo,8,20260719,116,3
netlogo,8,20260719,117,3
netlogo,8,20260719,118,3
netlogo,8,20260719,119,3
netlogo,8,20260719,120,3
netlogo,8,20260719,121,3
netlogo,8,20260719,122,4
netlogo,8,20260719,123,4
netlogo,8,20260719,124,4
netlogo,8,20260719,125,5
netlogo,8,20260719,126,5
netlogo,8,20260719,127,6
netlogo,8,20260719,128,6
netlogo,8,20260719,129,6
netlogo,8,20260719,130,8
netlogo,9,20260720,1,2
netlogo,9,20260720,2,2
netlogo,9,20260720,3,2
netlogo,9,20260720,4,2
netlogo,9,20260720,5,2
netlogo,9,20260720,6,2
netlogo,9,20260720,7,2
netlogo,9,20260720,8,2
netlogo,9,20260720,9,2
netlogo,9,20260720,10,2
netlogo,9,20260720,11,2
netlogo,9,20260720,12,2
netlogo,9,20260720,13,2
netlogo,9,20260720,14,2
netlogo,9,20260720,15,2
netlogo,9,20260720,16,2
netlogo,9,20260720,17,2
netlogo,9,20260720,18,2
netlogo,9,20260720,19,2
netlogo,9,20260720,20,2
netlogo,9,20260720,21,2
netlogo,9,20260720,22,2
netlogo,9,20260720,23,2
netlogo,9,20260720,24,2
netlogo,9,20260720,25,2
netlogo,9,20260720,26,2
netlogo,9,20260720,27,2
netlogo,9,20260720,28,2
netlogo,9,20260720,29,2
netlogo,9,20260720,30,2
netlogo,9,20260720,31,2
netlogo,9,20260720,32,2
netlogo,9,20260720,33,2
netlogo,9,20260720,34,2
netlogo,9,20260720,35,2
netlogo,9,20260720,36,2
netlogo,9,20260720,37,2
netlogo,9,20260720,38,2
netlogo,9,20260720,39,2
netlogo,9,20260720,40,2
netlogo,9,20260720,41,2
netlogo,9,20260720,42,2
netlogo,9,20260720,43,2
netlogo,9,20260720,44,2
netlogo,9,20260720,45,2
netlogo,9,20260720,46,2
netlogo,9,20260720,47,2
netlogo,9,20260720,48,2
netlogo,9,20260720,49,2
netlogo,9,20260720,50,2
netlogo,9,20260720,51,2
netlogo,9,20260720,52,2
netlogo,9,20260720,53,2
netlogo,9,20260720,54,2
netlogo,9,20260720,55,2
netlogo,9,20260720,56,2
netlogo,9,20260720,57,2
netlogo,9,20260720,58,2
netlogo,9,20260720,59,2
netlogo,9,20260720,60,2
netlogo,9,20260720,61,2
netlogo,9,20260720,62,2
netlogo,9,20260720,63,2
netlogo,9,20260720,64,2
netlogo,9,20260720,65,2
netlogo,9,20260720,66,2
netlogo,9,20260720,67,2
netlogo,9,20260720,68,2
netlogo,9,20260720,69,2
netlogo,9,20260720,70,2
netlogo,9,20260720,71,2
netlogo,9,20260720,72,2
netlogo,9,20260720,73,2
netlogo,9,20260720,74,2
netlogo,9,20260720,75,2
netlogo,9,20260720,76,2
netlogo,9,20260720,77,2
netlogo,9,20260720,78,2
netlogo,9,20260720,79,2
netlogo,9,20260720,80,2
netlogo,9,20260720,81,2
netlogo,9,20260720,82,2
netlogo,9,20260720,83,2
netlogo,9,20260720,84,2
netlogo,9,20260720,85,2
netlogo,9,20260720,86,2
netlogo,9,20260720,87,2
netlogo,9,20260720,88,2
netlogo,9,20260720,89,2
netlogo,9,20260720,90,2
netlogo,9,20260720,91,2
netlogo,9,20260720,92,2
netlogo,9,20260720,93,2
netlogo,9,20260720,94,2
netlogo,9,20260720,95,2
netlogo,9,20260720,96,2
netlogo,9,20260720,97,2
netlogo,9,20260720,98,2
netlogo,9,20260720,99,2
netlogo,9,20260720,100,2
netlogo,9,20260720,101,2
netlogo,9,20260720,102,2
netlogo,9,20260720,103,2
netlogo,9,20260720,104,2
netlogo,9,20260720,105,2
netlogo,9,20260720,106,2
netlogo,9,20260720,107,2
netlogo,9,20260720,108,3
netlogo,9,20260720,109,3
netlogo,9,20260720,110,3
netlogo,9,20260720,111,3
netlogo,9,20260720,112,3
netlogo,9,20260720,113,3
netlogo,9,20260720,114,3
netlogo,9,20260720,115,3
netlogo,9,20260720,116,3
netlogo,9,20260720,117,3
netlogo,9,20260720,118,3
netlogo,9,20260720,119,3
netlogo,9,20260720,120,3
netlogo,9,20260720,121,3
netlogo,9,20260720,122,3
netlogo,9,20260720,123,3
netlogo,9,20260720,124,3
netlogo,9,20260720,125,3
netlogo,9,20260720,126,4
netlogo,9,20260720,127,4
netlogo,9,20260720,128,4
netlogo,9,20260720,129,4
netlogo,9,20260720,130,4
netlogo,9,20260720,131,4
netlogo,9,20260720,132,5
netlogo,9,20260720,133,5
netlogo,9,20260720,134,6
netlogo,9,20260720,135,6
netlogo,9,20260720,136,7
netlogo,9,20260720,137,8
netlogo,9,20260720,138,9
netlogo,10,20260721,1,2
netlogo,10,20260721,2,2
netlogo,10,20260721,3,2
netlogo,10,20260721,4,2
netlogo,10,20260721,5,2
netlogo,10,20260721,6,2
netlogo,10,20260721,7,2
netlogo,10,20260721,8,2
netlogo,10,20260721,9,2
netlogo,10,20260721,10,2
netlogo,10,20260721,11,2
netlogo,10,20260721,12,2
netlogo,10,20260721,13,2
netlogo,10,20260721,14,2
netlogo,10,20260721,15,2
netlogo,10,20260721,16,2
netlogo,10,20260721,17,2
netlogo,10,20260721,18,2
netlogo,10,20260721,19,2
netlogo,10,20260721,20,2
netlogo,10,20260721,21,2
netlogo,10,20260721,22,2
netlogo,10,20260721,23,2
netlogo,10,20260721,24,2
netlogo,10,20260721,25,2
netlogo,10,20260721,26,2
netlogo,10,20260721,27,2
netlogo,10,20260721,28,2
netlogo,10,20260721,29,2
netlogo,10,20260721,30,2
netlogo,10,20260721,31,2
netlogo,10,20260721,32,2
netlogo,10,20260721,33,2
netlogo,10,20260721,34,2
netlogo,10,20260721,35,2
netlogo,10,20260721,36,2
netlogo,10,20260721,37,2
netlogo,10,20260721,38,2
netlogo,10,20260721,39,2
netlogo,10,20260721,40,2
netlogo,10,20260721,41,2
netlogo,10,20260721,42,2
netlogo,10,20260721,43,2
netlogo,10,20260721,44,2
netlogo,10,20260721,45,2
netlogo,10,20260721,46,2
netlogo,10,20260721,47,2
netlogo,10,20260721,48,2
netlogo,10,20260721,49,2
netlogo,10,20260721,50,2
netlogo,10,20260721,51,2
netlogo,10,20260721,52,2
netlogo,10,20260721,53,2
netlogo,10,20260721,54,2
netlogo,10,20260721,55,2
netlogo,10,20260721,56,2
netlogo,10,20260721,57,2
netlogo,10,20260721,58,2
netlogo,10,20260721,59,2
netlogo,10,20260721,60,2
netlogo,10,20260721,61,2
netlogo,10,20260721,62,2
netlogo,10,20260721,63,2
netlogo,10,20260721,64,2
netlogo,10,20260721,65,2
netlogo,10,20260721,66,2
netlogo,10,20260721,67,2
netlogo,10,20260721,68,2
netlogo,10,20260721,69,2
netlogo,10,20260721,70,2
netlogo,10,20260721,71,2
netlogo,10,20260721,72,2
netlogo,10,20260721,73,2
netlogo,10,20260721,74,2
netlogo,10,20260721,75,2
netlogo,10,20260721,76,2
netlogo,10,20260721,77,2
netlogo,10,20260721,78,2
netlogo,10,20260721,79,2
netlogo,10,20260721,80,2
netlogo,10,20260721,81,2
netlogo,10,20260721,82,2
netlogo,10,20260721,83,2
netlogo,10,20260721,84,2
netlogo,10,20260721,85,2
netlogo,10,20260721,86,2
netlogo,10,20260721,87,2
netlogo,10,20260721,88,2
netlogo,10,20260721,89,2
netlogo,10,20260721,90,2
netlogo,10,20260721,91,2
netlogo,10,20260721,92,2
netlogo,10,20260721,93,2
netlogo,10,20260721,94,2
netlogo,10,20260721,95,2
netlogo,10,20260721,96,2
netlogo,10,20260721,97,2
netlogo,10,20260721,98,2
netlogo,10,20260721,99,2
netlogo,10,20260721,100,2
netlogo,10,20260721,101,2
netlogo,10,20260721,102,2
netlogo,10,20260721,103,2
netlogo,10,20260721,104,2
netlogo,10,20260721,105,3
netlogo,10,20260721,106,3
netlogo,10,20260721,107,3
netlogo,10,20260721,108,3
netlogo,10,20260721,109,3
netlogo,10,20260721,110,3
netlogo,10,20260721,111,3
netlogo,10,20260721,112,3
netlogo,10,20260721,113,3
netlogo,10,20260721,114,3
netlogo,10,20260721,115,4
netlogo,10,20260721,116,4
netlogo,10,20260721,117,4
netlogo,10,20260721,118,4
netlogo,10,20260721,119,5
netlogo,11,20260722,1,2
netlogo,11,20260722,2,2
netlogo,11,20260722,3,2
netlogo,11,20260722,4,2
netlogo,11,20260722,5,2
netlogo,11,20260722,6,2
netlogo,11,20260722,7,2
netlogo,11,20260722,8,2
netlogo,11,20260722,9,2
netlogo,11,20260722,10,2
netlogo,11,20260722,11,2
netlogo,11,20260722,12,2
netlogo,11,20260722,13,2
netlogo,11,20260722,14,2
netlogo,11,20260722,15,2
netlogo,11,20260722,16,2
netlogo,11,20260722,17,2
netlogo,11,20260722,18,2
netlogo,11,20260722,19,2
netlogo,11,20260722,20,2
netlogo,11,20260722,21,2
netlogo,11,20260722,22,2
netlogo,11,20260722,23,2
netlogo,11,20260722,24,2
netlogo,11,20260722,25,2
netlogo,11,20260722,26,2
netlogo,11,20260722,27,2
netlogo,11,20260722,28,2
netlogo,11,20260722,29,2
netlogo,11,20260722,30,2
netlogo,11,20260722,31,2
netlogo,11,20260722,32,2
netlogo,11,20260722,33,2
netlogo,11,20260722,34,2
netlogo,11,20260722,35,2
netlogo,11,20260722,36,2
netlogo,11,20260722,37,2
netlogo,11,20260722,38,2
netlogo,11,20260722,39,2
netlogo,11,20260722,40,2
netlogo,11,20260722,41,2
netlogo,11,20260722,42,2
netlogo,11,20260722,43,2
netlogo,11,20260722,44,2
netlogo,11,20260722,45,2
netlogo,11,20260722,46,2
netlogo,11,20260722,47,2
netlogo,11,20260722,48,2
netlogo,11,20260722,49,2
netlogo,11,20260722,50,2
netlogo,11,20260722,51,2
netlogo,11,20260722,52,2
netlogo,11,20260722,53,2
netlogo,11,20260722,54,2
netlogo,11,20260722,55,2
netlogo,11,20260722,56,2
netlogo,11,20260722,57,2
netlogo,11,20260722,58,2
netlogo,11,20260722,59,2
netlogo,11,20260722,60,2
netlogo,11,20260722,61,2
netlogo,11,20260722,62,2
netlogo,11,20260722,63,2
netlogo,11,20260722,64,2
netlogo,11,20260722,65,2
netlogo,11,20260722,66,2
netlogo,11,20260722,67,2
netlogo,11,20260722,68,2
netlogo,11,20260722,69,2
netlogo,11,20260722,70,2
netlogo,11,20260722,71,2
netlogo,11,20260722,72,2
netlogo,11,20260722,73,2
netlogo,11,20260722,74,2
netlogo,11,20260722,75,2
netlogo,11,20260722,76,2
netlogo,11,20260722,77,2
netlogo,11,20260722,78,2
netlogo,11,20260722,79,2
netlogo,11,20260722,80,2
netlogo,11,20260722,81,2
netlogo,11,20260722,82,2
netlogo,11,20260722,83,2
netlogo,11,20260722,84,2
netlogo,11,20260722,85,2
netlogo,11,20260722,86,2
netlogo,11,20260722,87,2
netlogo,11,20260722,88,2
netlogo,11,20260722,89,2
netlogo,11,20260722,90,2
netlogo,11,20260722,91,2
netlogo,11,20260722,92,2
netlogo,11,20260722,93,2
netlogo,11,20260722,94,2
netlogo,11,20260722,95,2
netlogo,11,20260722,96,2
netlogo,11,20260722,97,2
netlogo,11,20260722,98,2
netlogo,11,20260722,99,2
netlogo,11,20260722,100,2
netlogo,11,20260722,101,2
netlogo,11,20260722,102,2
netlogo,11,20260722,103,2
netlogo,11,20260722,104,3
netlogo,11,20260722,105,3
netlogo,11,20260722,106,3
netlogo,11,20260722,107,3
netlogo,11,20260722,108,3
netlogo,11,20260722,109,3
netlogo,11,20260722,110,3
netlogo,11,20260722,111,3
netlogo,11,20260722,112,3
netlogo,11,20260722,113,3
netlogo,11,20260722,114,3
netlogo,11,20260722,115,3
netlogo,11,20260722,116,3
netlogo,11,20260722,117,3
netlogo,11,20260722,118,3
netlogo,11,20260722,119,3
netlogo,11,20260722,120,3
netlogo,11,20260722,121,3
netlogo,11,20260722,122,3
netlogo,11,20260722,123,3
netlogo,11,20260722,124,3
netlogo,11,20260722,125,3
netlogo,11,20260722,126,3
netlogo,11,20260722,127,3
netlogo,11,20260722,128,3
netlogo,11,20260722,129,3
netlogo,11,20260722,130,4
netlogo,11,20260722,131,4
netlogo,11,20260722,132,4
netlogo,11,20260722,133,4
netlogo,11,20260722,134,5
netlogo,12,20260723,1,2
netlogo,12,20260723,2,2
netlogo,12,20260723,3,2
netlogo,12,20260723,4,2
netlogo,12,20260723,5,2
netlogo,12,20260723,6,2
netlogo,12,20260723,7,2
netlogo,12,20260723,8,2
netlogo,12,20260723,9,2
netlogo,12,20260723,10,2
netlogo,12,20260723,11,2
netlogo,12,20260723,12,2
netlogo,12,20260723,13,2
netlogo,12,20260723,14,2
netlogo,12,20260723,15,2
netlogo,12,20260723,16,2
netlogo,12,20260723,17,2
netlogo,12,20260723,18,2
netlogo,12,20260723,19,2
netlogo,12,20260723,20,2
netlogo,12,20260723,21,2
netlogo,12,20260723,22,2
netlogo,12,20260723,23,2
netlogo,12,20260723,24,2
netlogo,12,20260723,25,2
netlogo,12,20260723,26,2
netlogo,12,20260723,27,2
netlogo,12,20260723,28,2
netlogo,12,20260723,29,2
netlogo,12,20260723,30,2
netlogo,12,20260723,31,2
netlogo,12,20260723,32,2
netlogo,12,20260723,33,2
netlogo,12,20260723,34,2
netlogo,12,20260723,35,2
netlogo,12,20260723,36,2
netlogo,12,20260723,37,2
netlogo,12,20260723,38,2
netlogo,12,20260723,39,2
netlogo,12,20260723,40,2
netlogo,12,20260723,41,2
netlogo,12,20260723,42,2
netlogo,12,20260723,43,2
netlogo,12,20260723,44,2
netlogo,12,20260723,45,2
netlogo,12,20260723,46,2
netlogo,12,20260723,47,2
netlogo,12,20260723,48,2
netlogo,12,20260723,49,2
netlogo,12,20260723,50,2
netlogo,12,20260723,51,2
netlogo,12,20260723,52,2
netlogo,12,20260723,53,2
netlogo,12,20260723,54,2
netlogo,12,20260723,55,2
netlogo,12,20260723,56,2
netlogo,12,20260723,57,2
netlogo,12,20260723,58,2
netlogo,12,20260723,59,2
netlogo,12,20260723,60,2
netlogo,12,20260723,61,2
netlogo,12,20260723,62,2
netlogo,12,20260723,63,2
netlogo,12,20260723,64,2
netlogo,12,20260723,65,2
netlogo,12,20260723,66,2
netlogo,12,20260723,67,2
netlogo,12,20260723,68,2
netlogo,12,20260723,69,2
netlogo,12,20260723,70,2
netlogo,12,20260723,71,2
netlogo,12,20260723,72,2
netlogo,12,20260723,73,2
netlogo,12,20260723,74,2
netlogo,12,20260723,75,2
netlogo,12,20260723,76,2
netlogo,12,20260723,77,2
netlogo,12,20260723,78,2
netlogo,12,20260723,79,2
netlogo,12,20260723,80,2
netlogo,12,20260723,81,2
netlogo,12,20260723,82,2
netlogo,12,20260723,83,2
netlogo,12,20260723,84,2
netlogo,12,20260723,85,2
netlogo,12,20260723,86,2
netlogo,12,20260723,87,2
netlogo,12,20260723,88,2
netlogo,12,20260723,89,2
netlogo,12,20260723,90,2
netlogo,12,20260723,91,2
netlogo,12,20260723,92,2
netlogo,12,20260723,93,2
netlogo,12,20260723,94,2
netlogo,12,20260723,95,2
netlogo,12,20260723,96,2
netlogo,12,20260723,97,2
netlogo,12,20260723,98,2
netlogo,12,20260723,99,2
netlogo,12,20260723,100,2
netlogo,12,20260723,101,2
netlogo,12,20260723,102,2
netlogo,12,20260723,103,3
netlogo,12,20260723,104,3
netlogo,12,20260723,105,3
netlogo,12,20260723,106,3
netlogo,12,20260723,107,3
netlogo,12,20260723,108,3
netlogo,12,20260723,109,3
netlogo,12,20260723,110,3
netlogo,12,20260723,111,3
netlogo,12,20260723,112,3
netlogo,12,20260723,113,4
netlogo,12,20260723,114,4
netlogo,12,20260723,115,4
netlogo,12,20260723,116,5
netlogo,12,20260723,117,5
netlogo,12,20260723,118,8
netlogo,12,20260723,119,9
netlogo,13,20260724,1,2
netlogo,13,20260724,2,2
netlogo,13,20260724,3,2
netlogo,13,20260724,4,2
netlogo,13,20260724,5,2
netlogo,13,20260724,6,2
netlogo,13,20260724,7,2
netlogo,13,20260724,8,2
netlogo,13,20260724,9,2
netlogo,13,20260724,10,2
netlogo,13,20260724,11,2
netlogo,13,20260724,12,2
netlogo,13,20260724,13,2
netlogo,13,20260724,14,2
netlogo,13,20260724,15,2
netlogo,13,20260724,16,2
netlogo,13,20260724,17,2
netlogo,13,20260724,18,2
netlogo,13,20260724,19,2
netlogo,13,20260724,20,2
netlogo,13,20260724,21,2
netlogo,13,20260724,22,2
netlogo,13,20260724,23,2
netlogo,13,20260724,24,2
netlogo,13,20260724,25,2
netlogo,13,20260724,26,2
netlogo,13,20260724,27,2
netlogo,13,20260724,28,2
netlogo,13,20260724,29,2
netlogo,13,20260724,30,2
netlogo,13,20260724,31,2
netlogo,13,20260724,32,2
netlogo,13,20260724,33,2
netlogo,13,20260724,34,2
netlogo,13,20260724,35,2
netlogo,13,20260724,36,2
netlogo,13,20260724,37,2
netlogo,13,20260724,38,2
netlogo,13,20260724,39,2
netlogo,13,20260724,40,2
netlogo,13,20260724,41,2
netlogo,13,20260724,42,2
netlogo,13,20260724,43,2
netlogo,13,20260724,44,2
netlogo,13,20260724,45,2
netlogo,13,20260724,46,2
netlogo,13,20260724,47,2
netlogo,13,20260724,48,2
netlogo,13,20260724,49,2
netlogo,13,20260724,50,2
netlogo,13,20260724,51,2
netlogo,13,20260724,52,2
netlogo,13,20260724,53,2
netlogo,13,20260724,54,2
netlogo,13,20260724,55,2
netlogo,13,20260724,56,2
netlogo,13,20260724,57,2
netlogo,13,20260724,58,2
netlogo,13,20260724,59,2
netlogo,13,20260724,60,2
netlogo,13,20260724,61,2
netlogo,13,20260724,62,2
netlogo,13,20260724,63,2
netlogo,13,20260724,64,2
netlogo,13,20260724,65,2
netlogo,13,20260724,66,2
netlogo,13,20260724,67,2
netlogo,13,20260724,68,2
netlogo,13,20260724,69,2
netlogo,13,20260724,70,2
netlogo,13,20260724,71,2
netlogo,13,20260724,72,2
netlogo,13,20260724,73,2
netlogo,13,20260724,74,2
netlogo,13,20260724,75,2
netlogo,13,20260724,76,2
netlogo,13,20260724,77,2
netlogo,13,20260724,78,2
netlogo,13,20260724,79,2
netlogo,13,20260724,80,2
netlogo,13,20260724,81,2
netlogo,13,20260724,82,2
netlogo,13,20260724,83,2
netlogo,13,20260724,84,2
netlogo,13,20260724,85,3
netlogo,13,20260724,86,3
netlogo,13,20260724,87,3
netlogo,13,20260724,88,3
netlogo,13,20260724,89,3
netlogo,13,20260724,90,3
netlogo,13,20260724,91,3
netlogo,13,20260724,92,3
netlogo,13,20260724,93,3
netlogo,13,20260724,94,3
netlogo,13,20260724,95,3
netlogo,13,20260724,96,4
netlogo,13,20260724,97,4
netlogo,13,20260724,98,5
netlogo,14,20260725,1,2
netlogo,14,20260725,2,2
netlogo,14,20260725,3,2
netlogo,14,20260725,4,2
netlogo,14,20260725,5,2
netlogo,14,20260725,6,2
netlogo,14,20260725,7,2
netlogo,14,20260725,8,2
netlogo,14,20260725,9,2
netlogo,14,20260725,10,2
netlogo,14,20260725,11,2
netlogo,14,20260725,12,2
netlogo,14,20260725,13,2
netlogo,14,20260725,14,2
netlogo,14,20260725,15,2
netlogo,14,20260725,16,2
netlogo,14,20260725,17,2
netlogo,14,20260725,18,2
netlogo,14,20260725,19,2
netlogo,14,20260725,20,2
netlogo,14,20260725,21,2
netlogo,14,20260725,22,2
netlogo,14,20260725,23,2
netlogo,14,20260725,24,2
netlogo,14,20260725,25,2
netlogo,14,20260725,26,2
netlogo,14,20260725,27,2
netlogo,14,20260725,28,2
netlogo,14,20260725,29,2
netlogo,14,20260725,30,2
netlogo,14,20260725,31,2
netlogo,14,20260725,32,2
netlogo,14,20260725,33,2
netlogo,14,20260725,34,2
netlogo,14,20260725,35,2
netlogo,14,20260725,36,2
netlogo,14,20260725,37,2
netlogo,14,20260725,38,2
netlogo,14,20260725,39,2
netlogo,14,20260725,40,2
netlogo,14,20260725,41,2
netlogo,14,20260725,42,2
netlogo,14,20260725,43,2
netlogo,14,20260725,44,2
netlogo,14,20260725,45,2
netlogo,14,20260725,46,2
netlogo,14,20260725,47,2
netlogo,14,20260725,48,2
netlogo,14,20260725,49,2
netlogo,14,20260725,50,2
netlogo,14,20260725,51,2
netlogo,14,20260725,52,2
netlogo,14,20260725,53,2
netlogo,14,20260725,54,2
netlogo,14,20260725,55,2
netlogo,14,20260725,56,2
netlogo,14,20260725,57,2
netlogo,14,20260725,58,2
netlogo,14,20260725,59,2
netlogo,14,20260725,60,2
netlogo,14,20260725,61,2
netlogo,14,20260725,62,2
netlogo,14,20260725,63,2
netlogo,14,20260725,64,2
netlogo,14,20260725,65,2
netlogo,14,20260725,66,2
netlogo,14,20260725,67,2
netlogo,14,20260725,68,2
netlogo,14,20260725,69,2
netlogo,14,20260725,70,2
netlogo,14,20260725,71,2
netlogo,14,20260725,72,2
netlogo,14,20260725,73,2
netlogo,14,20260725,74,2
netlogo,14,20260725,75,2
netlogo,14,20260725,76,2
netlogo,14,20260725,77,2
netlogo,14,20260725,78,2
netlogo,14,20260725,79,2
netlogo,14,20260725,80,2
netlogo,14,20260725,81,2
netlogo,14,20260725,82,2
netlogo,14,20260725,83,2
netlogo,14,20260725,84,2
netlogo,14,20260725,85,2
netlogo,14,20260725,86,2
netlogo,14,20260725,87,2
netlogo,14,20260725,88,2
netlogo,14,20260725,89,2
netlogo,14,20260725,90,2
netlogo,14,20260725,91,2
netlogo,14,20260725,92,2
netlogo,14,20260725,93,2
netlogo,14,20260725,94,2
netlogo,14,20260725,95,2
netlogo,14,20260725,96,2
netlogo,14,20260725,97,2
netlogo,14,20260725,98,2
netlogo,14,20260725,99,2
netlogo,14,20260725,100,2
netlogo,14,20260725,101,2
netlogo,14,20260725,102,3
netlogo,14,20260725,103,3
netlogo,14,20260725,104,3
netlogo,14,20260725,105,3
netlogo,14,20260725,106,3
netlogo,14,20260725,107,3
netlogo,14,20260725,108,3
netlogo,14,20260725,109,3
netlogo,14,20260725,110,3
netlogo,14,20260725,111,3
netlogo,14,20260725,112,3
netlogo,14,20260725,113,3
netlogo,14,20260725,114,3
netlogo,14,20260725,115,3
netlogo,14,20260725,116,3
netlogo,14,20260725,117,3
netlogo,14,20260725,118,3
netlogo,14,20260725,119,3
netlogo,14,20260725,120,4
netlogo,14,20260725,121,4
netlogo,14,20260725,122,4
netlogo,14,20260725,123,4
netlogo,14,20260725,124,4
netlogo,14,20260725,125,4
netlogo,14,20260725,126,4
netlogo,14,20260725,127,5
netlogo,14,20260725,128,5
netlogo,14,20260725,129,5
netlogo,14,20260725,130,6
netlogo,15,20260726,1,2
netlogo,15,20260726,2,2
netlogo,15,20260726,3,2
netlogo,15,20260726,4,2
netlogo,15,20260726,5,2
netlogo,15,20260726,6,2
netlogo,15,20260726,7,2
netlogo,15,20260726,8,2
netlogo,15,20260726,9,2
netlogo,15,20260726,10,2
netlogo,15,20260726,11,2
netlogo,15,20260726,12,2
netlogo,15,20260726,13,2
netlogo,15,20260726,14,2
netlogo,15,20260726,15,2
netlogo,15,20260726,16,2
netlogo,15,20260726,17,2
netlogo,15,20260726,18,2
netlogo,15,20260726,19,2
netlogo,15,20260726,20,2
netlogo,15,20260726,21,2
