"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"references/csssa2026/Slumulation-master/OriginalModel/Slumulation_NetLogo6_1.nlogo"
"Typical Run 30 Rep Reference"
"07/03/2026 14:01:28:107 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","staying-power","percent-inappropriate-land","informalityindex","percent-prime-land","initialcitylimit","popgrowthrate","SimulationRuntime","Politics","Develop","price-sensitivity","diffusion-rate","economicgrowthrate","initialinequality","[step]","slumpoppercent","centralslumpoppercent","peripheryslumpoppercent","num-slums","central-num-slums","peripheral-num-slums","slumareapercent","centralslumareapercent","peripheryslumareapercent","slum-density","central-slum-density","periphery-slum-density","red-density","blue-density","green-density","smallest-slum","largest-slum"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","1","0.03234501347708895","4.054054054054054","0","5","5","0","1.3736263736263736","1.7301038062283738","0","2.4","2.4","0","1.0710059171597632","1","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","2","0.0549738219895288","6.976744186046512","0","9","9","0","2.4324324324324325","3.1141868512110724","0","2.3333333333333335","2.3333333333333335","0","1.125748502994012","1","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","3","0.07888040712468193","10.231023102310232","0","14","14","0","3.7433155080213902","4.929577464788732","0","2.2142857142857144","2.2142857142857144","0","1.2","1","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","4","0.09158415841584158","11","3.8461538461538463","17","15","2","4.450261780104712","5.357142857142857","1.9607843137254901","2.176470588235294","2.2","2","1.2439024390243902","1","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","5","0.10817307692307693","13.311688311688311","3.7037037037037033","21","19","2","5.46875","6.83453237410072","1.8867924528301887","2.142857142857143","2.1578947368421053","2","1.3270440251572326","1.0071942446043165","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","6","0.1308411214953271","16.40378548895899","3.6036036036036037","26","24","2","6.7885117493472595","8.75912408759124","1.834862385321101","2.1538461538461537","2.1666666666666665","2","1.4666666666666666","1.0071942446043165","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","7","0.1431818181818182","17.70186335403727","5.084745762711865","30","27","3","7.6923076923076925","9.818181818181818","2.608695652173913","2.1","2.111111111111111","2","1.5165562913907285","1.0144927536231885","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","8","0.141280353200883","17.62917933130699","4.838709677419355","31","28","3","7.8085642317380355","10.144927536231885","2.479338842975207","2.064516129032258","2.0714285714285716","2","1.5657894736842106","1.014388489208633","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","9","0.15879828326180256","20.178041543026705","4.651162790697675","36","33","3","8.955223880597014","11.956521739130435","2.380952380952381","2.0555555555555554","2.0606060606060606","2","1.6644295302013423","1.0070921985815602","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","10","0.17536534446764093","22.807017543859647","4.37956204379562","41","38","3","10.049019607843137","13.818181818181818","2.2556390977443606","2.048780487804878","2.0526315789473686","2","1.7671232876712328","1.0071428571428571","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","11","0.17849898580121704","23.42857142857143","4.195804195804196","43","40","3","10.361445783132531","14.492753623188406","2.158273381294964","2.046511627906977","2.05","2","1.804054054054054","1.013986013986014","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","12","0.1854043392504931","24.788732394366196","3.9473684210526314","46","43","3","10.849056603773585","15.523465703971121","2.0408163265306123","2.0434782608695654","2.046511627906977","2","1.8266666666666667","1.0347222222222223","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","13","0.19540229885057472","25.41436464088398","6.25","50","45","5","11.547344110854503","16.071428571428573","3.2679738562091507","2.04","2.0444444444444443","2","1.8866666666666667","1.0372670807453417","1","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","14","0.1973929236499069","25.753424657534246","6.976744186046512","52","46","6","11.76470588235294","16.48745519713262","3.6809815950920246","2.0384615384615383","2.0434782608695654","2","1.9025974025974026","1.0375","1.0263157894736843","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","15","0.18806509945750452","24.664879356568363","6.666666666666667","51","45","6","11.20879120879121","15.789473684210526","3.5294117647058822","2.0392156862745097","2.0444444444444443","2","1.8484848484848484","1.0506329113924051","1.025","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","16","0.2038664323374341","26.273458445040216","9.183673469387756","57","48","9","12.337662337662337","17.08185053380783","4.972375690607735","2.0350877192982457","2.0416666666666665","2","1.9268292682926829","1.0628930817610063","1.024390243902439","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","17","0.19965870307167236","26.052631578947366","8.737864077669903","58","49","9","12.26215644820296","17.375886524822697","4.712041884816754","2.0172413793103448","2.020408163265306","2","1.912280701754386","1.0683229813664596","1.0481927710843373","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","18","0.19402985074626866","26.052631578947366","8.071748878923767","58","49","9","11.90965092402464","17.437722419928825","4.368932038834951","2.0172413793103448","2.020408163265306","2","1.8839779005524862","1.075","1.0465116279069768","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","19","0.1996779388083736","26.439790575916227","9.623430962343097","61","50","11","12.273641851106639","17.793594306049823","5.092592592592593","2.0327868852459017","2.02","2.090909090909091","1.9230769230769231","1.0853658536585367","1.0449438202247192","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","20","0.19718309859154928","25.647668393782386","10.67193675889328","62","49","13","12.156862745098039","17.314487632508836","5.726872246696035","2.032258064516129","2.020408163265306","2.076923076923077","1.9206349206349207","1.084848484848485","1.043010752688172","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","21","0.1945288753799392","25.255102040816325","10.902255639097744","63","49","14","12.068965517241379","17.192982456140353","5.9071729957805905","2.0317460317460316","2.020408163265306","2.0714285714285716","1.9183673469387754","1.0828402366863905","1.053191489361702","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","22","0.1935007385524372","25.063291139240505","11.347517730496454","64","49","15","11.940298507462686","17.192982456140353","5.9760956175298805","2.046875","2.020408163265306","2.1333333333333333","1.9257425742574257","1.095808383233533","1.0396039603960396","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","23","0.19655667144906744","24.75","12.794612794612794","67","49","18","12.226277372262775","17.073170731707318","6.896551724137931","2.044776119402985","2.020408163265306","2.111111111111111","1.9514563106796117","1.1011904761904763","1.0377358490566038","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","24","0.1910739191073919","24.688279301745634","12.025316455696203","67","49","18","11.858407079646017","17.073170731707318","6.474820143884892","2.044776119402985","2.020408163265306","2.111111111111111","1.9174311926605505","1.0872093023255813","1.037037037037037","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","25","0.1910569105691057","24.189526184538654","13.056379821958458","69","48","21","11.89655172413793","16.72473867595819","7.167235494880546","2.0434782608695654","2.0208333333333335","2.0952380952380953","1.9327354260089686","1.0852272727272727","1.045045045045045","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","26","0.19342105263157894","23.891625615763548","14.124293785310735","72","48","24","12.121212121212121","16.666666666666664","7.8431372549019605","2.0416666666666665","2.0208333333333335","2.0833333333333335","1.9307359307359306","1.0965909090909092","1.0521739130434782","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","27","0.19309462915601022","23.774509803921568","14.43850267379679","74","48","26","12.171052631578947","16.783216783216783","8.074534161490684","2.0405405405405403","2.0208333333333335","2.076923076923077","1.9493670886075949","1.0971428571428572","1.0491803278688525","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","28","0.2","24.819277108433734","14.871794871794872","79","51","28","12.680577849117174","17.647058823529413","8.383233532934131","2.037974683544304","2.019607843137255","2.0714285714285716","1.9669421487603307","1.11864406779661","1.048","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","29","0.1942098914354644","24.396135265700483","14.457831325301203","79","50","29","12.305295950155763","17.36111111111111","8.192090395480225","2.037974683544304","2.02","2.0689655172413794","1.9330708661417322","1.1195652173913044","1.056","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","30","0.18405627198124266","23.600973236009732","13.574660633484163","77","48","29","11.561561561561561","16.666666666666664","7.671957671957672","2.038961038961039","2.0208333333333335","2.0689655172413794","1.8801498127340823","1.1237113402061856","1.0555555555555556","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","31","0.1765375854214123","23.114355231143552","12.84796573875803","76","47","29","11.06259097525473","16.26297577854671","7.2864321608040195","2.039473684210526","2.021276595744681","2.0689655172413794","1.8464285714285715","1.1155778894472361","1.0610687022900764","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","32","0.17146017699115043","23.284313725490197","12.096774193548388","76","47","29","10.659186535764375","16.319444444444446","6.8235294117647065","2.039473684210526","2.021276595744681","2.0689655172413794","1.7885906040268456","1.1159420289855073","1.0606060606060606","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","33","0.17185821697099893","22.524752475247524","13.092979127134724","77","45","32","10.490463215258854","15.6794425087108","7.158836689038031","2.0779220779220777","2.022222222222222","2.15625","1.779552715654952","1.1182266009852218","1.0575539568345325","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","34","0.1732776617954071","22.469135802469136","13.5623869801085","80","45","35","10.596026490066226","15.625","7.494646680942184","2.075","2.022222222222222","2.142857142857143","1.7746913580246915","1.1153846153846154","1.055944055944056","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","35","0.1744421906693712","22.413793103448278","13.96551724137931","83","45","38","10.682110682110682","15.570934256055363","7.786885245901639","2.072289156626506","2.022222222222222","2.1315789473684212","1.7603550295857988","1.1298076923076923","1.054054054054054","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","36","0.17536945812807883","21.588089330024815","14.869281045751634","86","43","43","10.669975186104217","14.878892733564014","8.317214700193423","2.0697674418604652","2.0232558139534884","2.116279069767442","1.7359550561797752","1.1291866028708133","1.0522875816993464","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","37","0.1799043062200957","21.144278606965177","16.018662519440124","91","42","49","10.95066185318893","14.53287197231834","9.040590405904059","2.065934065934066","2.0238095238095237","2.1020408163265305","1.7358490566037736","1.1207729468599035","1.049689440993789","2","2"
"1","0.3","10","0.7","10","9","3","50","true","true","0.1","0.03","2","10","38","0.18401486988847585","21.35678391959799","16.666666666666664","96","42","54","11.201866977829638","14.583333333333334","9.490333919156415","2.0625","2.0238095238095237","2.0925925925925926","1.711734693877551","1.1379310344827587","1.0481927710843373","2","2"
