bundle_id,seed,promotive_level,risk_level,schools_promotive,schools_risk,neighborhood_promotive,neighborhood_risk,antisocial_experience_score,prosocial_experience_score,percent_antisocial,family_risk_mean,family_promotive_mean,school_risk_mean,school_promotive_mean,neighborhood_risk_mean,neighborhood_promotive_mean
183,10,25,75,25,75,25,75,333.601333333361,62.274666666665,0.72,0.382960830017,0.229356054254,0.421333945658,0.2258064143,0.408360154057,0.229300043351
184,1,25,75,25,75,50,25,173.819999999995,90.300666666666,0.726666666667,0.379804793618,0.222821602343,0.391107846095,0.238061824619,0.247257926842,0.339593350595
184,2,25,75,25,75,50,25,157.741999999994,104.852666666668,0.7,0.405080702782,0.229656204826,0.388405712529,0.256780444214,0.244341534011,0.364342552512
184,3,25,75,25,75,50,25,150.146666666661,112.298666666667,0.653333333333,0.394652620537,0.232041050831,0.407505527122,0.232273941151,0.233000220784,0.358935965644
184,4,25,75,25,75,50,25,134.309333333328,126.551333333334,0.593333333333,0.364201122993,0.254111804337,0.349070161141,0.276019037487,0.242725125066,0.347919836453
184,5,25,75,25,75,50,25,157.107333333328,100.712,0.693333333333,0.385054623002,0.234399926409,0.412397603581,0.230262123314,0.228008066769,0.344110719122
184,6,25,75,25,75,50,25,161.170666666661,98.892666666666,0.673333333333,0.414031876841,0.23081755073,0.38717422087,0.25811145701,0.236173953219,0.343267683196
184,7,25,75,25,75,50,25,151.833999999995,106.612,0.666666666667,0.37191083667,0.206527542173,0.356382153191,0.231441677824,0.240859225281,0.347330814927
184,8,25,75,25,75,50,25,143.590666666662,116.226666666666,0.6,0.371948520155,0.253801916295,0.393999514049,0.247056052626,0.235217974442,0.33524098325
184,9,25,75,25,75,50,25,148.409999999995,109.572,0.64,0.359057328022,0.234132201953,0.389355868287,0.247672304103,0.244888077992,0.34665895353
184,10,25,75,25,75,50,25,177.426666666662,87.973333333333,0.72,0.397437320457,0.233606507953,0.421333945658,0.2258064143,0.239671451943,0.342275676266
185,1,25,75,25,75,50,50,250.988000000011,101.687333333333,0.68,0.377039998618,0.230569334943,0.391107846095,0.238061824619,0.36726323648,0.33976141952
185,2,25,75,25,75,50,50,232.12133333334,102.166666666668,0.713333333333,0.394232580249,0.240224825392,0.388405712529,0.256780444214,0.351815813214,0.36081822221
185,3,25,75,25,75,50,50,207.584666666672,118.226000000001,0.64,0.371810578258,0.223373549867,0.407505527122,0.232273941151,0.33036877324,0.366195670354
185,4,25,75,25,75,50,50,221.200000000007,115.852666666667,0.646666666667,0.384723132769,0.241704073715,0.349070161141,0.276019037487,0.355928871918,0.345326698976
185,5,25,75,25,75,50,50,221.700000000006,104.734,0.68,0.38215794102,0.236640457887,0.412397603581,0.230262123314,0.333346859612,0.346733989218
185,6,25,75,25,75,50,50,234.189333333341,97.317333333333,0.68,0.406940375196,0.215851094596,0.38717422087,0.25811145701,0.341952699636,0.343867970641
185,7,25,75,25,75,50,50,216.626666666672,107.64,0.653333333333,0.372652969469,0.21380598703,0.356382153191,0.231441677824,0.343917025038,0.341156183685
185,8,25,75,25,75,50,50,227.881333333341,107.652666666666,0.653333333333,0.397468121259,0.26452100028,0.393999514049,0.247056052626,0.340398726953,0.33614066745
185,9,25,75,25,75,50,50,217.067333333339,105.494666666667,0.673333333333,0.36985718709,0.235582609654,0.389355868287,0.247672304103,0.351871473276,0.34755454705
185,10,25,75,25,75,50,50,265.390666666679,86.769333333334,0.733333333333,0.394624696362,0.22993879968,0.421333945658,0.2258064143,0.363719151193,0.346691174901
186,1,25,75,25,75,50,75,252.383333333348,122.587333333334,0.626666666667,0.374518284569,0.262740411217,0.391107846095,0.238061824619,0.405345658016,0.354626793817
186,2,25,75,25,75,50,75,249.196000000012,111.738000000001,0.673333333333,0.382427556356,0.254622573933,0.388405712529,0.256780444214,0.401943214267,0.357861803848
186,3,25,75,25,75,50,75,240.872666666678,114.943333333334,0.646666666667,0.369767344006,0.207714810813,0.407505527122,0.232273941151,0.384983220612,0.361526386827
186,4,25,75,25,75,50,75,258.828000000014,108.716000000001,0.673333333333,0.421874296817,0.235145291708,0.349070161141,0.276019037487,0.399569130989,0.348714671174
186,5,25,75,25,75,50,75,273.318666666682,95.63,0.706666666667,0.383040952211,0.23315709886,0.412397603581,0.230262123314,0.393440770079,0.345342552134
186,6,25,75,25,75,50,75,264.815333333347,95.204,0.686666666667,0.404121858735,0.209625204931,0.38717422087,0.25811145701,0.390373145761,0.349645812883
186,7,25,75,25,75,50,75,247.240666666678,106.729333333332,0.646666666667,0.394566364636,0.233024970587,0.356382153191,0.231441677824,0.383892644003,0.336920666223
186,8,25,75,25,75,50,75,263.396000000017,117.958666666667,0.626666666667,0.387045428112,0.263057852942,0.393999514049,0.247056052626,0.403412748183,0.339267598156
186,9,25,75,25,75,50,75,246.788666666679,108.240000000001,0.666666666667,0.371345299953,0.238594733396,0.389355868287,0.247672304103,0.407437793581,0.347016625424
186,10,25,75,25,75,50,75,285.927333333351,90.339333333333,0.706666666667,0.37760302142,0.229708717427,0.421333945658,0.2258064143,0.408360154057,0.344786371359
187,1,25,75,25,75,75,25,158.401999999994,111.542000000002,0.7,0.381751339169,0.224658745354,0.391107846095,0.238061824619,0.247257926842,0.394764327519
187,2,25,75,25,75,75,25,147.054666666661,120.903333333337,0.686666666667,0.388585848255,0.249355783054,0.388405712529,0.256780444214,0.244341534011,0.403753603068
187,3,25,75,25,75,75,25,134.946666666662,126.223333333336,0.64,0.367081020921,0.214413174057,0.407505527122,0.232273941151,0.233000220784,0.399417769898
187,4,25,75,25,75,75,25,141.563999999995,126.400000000003,0.653333333333,0.398990055316,0.233580989157,0.349070161141,0.276019037487,0.242725125066,0.396326849419
187,5,25,75,25,75,75,25,139.649333333328,116.434000000003,0.686666666667,0.37394800416,0.227596554779,0.412397603581,0.230262123314,0.228008066769,0.411038591494
187,6,25,75,25,75,75,25,151.976666666661,111.176666666669,0.68,0.414933466587,0.218480408644,0.38717422087,0.25811145701,0.236173953219,0.394336812889
187,7,25,75,25,75,75,25,142.386666666661,122.592000000002,0.646666666667,0.378409248351,0.222040911241,0.356382153191,0.231441677824,0.240859225281,0.389523579645
187,8,25,75,25,75,75,25,145.983999999995,122.638000000002,0.64,0.393953969595,0.26045812461,0.393999514049,0.247056052626,0.235217974442,0.382696877045
187,9,25,75,25,75,75,25,136.706666666662,120.42066666667,0.66,0.357362320774,0.226304640894,0.389355868287,0.247672304103,0.244888077992,0.399926962133
187,10,25,75,25,75,75,25,164.018666666661,98.114666666669,0.733333333333,0.389545812058,0.232822391296,0.421333945658,0.2258064143,0.239671451943,0.399662048432
188,1,25,75,25,75,75,50,218.35133333334,131.306666666669,0.633333333333,0.371434603184,0.255173090488,0.391107846095,0.238061824619,0.36726323648,0.389369269198
188,2,25,75,25,75,75,50,204.27266666667,125.970000000004,0.666666666667,0.38242926915,0.257239804383,0.388405712529,0.256780444214,0.351815813214,0.404919973528
188,3,25,75,25,75,75,50,202.981333333336,120.994666666669,0.653333333333,0.372042848965,0.20849963178,0.407505527122,0.232273941151,0.33036877324,0.404584084451
188,4,25,75,25,75,75,50,221.539333333339,119.43066666667,0.68,0.417281164587,0.232876355412,0.349070161141,0.276019037487,0.355928871918,0.393108196927
188,5,25,75,25,75,75,50,211.605333333336,110.951333333336,0.713333333333,0.386075983744,0.229246224182,0.412397603581,0.230262123314,0.333346859612,0.407976014185
188,6,25,75,25,75,75,50,225.830666666671,101.517333333335,0.706666666667,0.415474121808,0.21541754721,0.38717422087,0.25811145701,0.341952699636,0.394530568435
188,7,25,75,25,75,75,50,200.558666666669,124.204666666668,0.64,0.388097906274,0.237265474564,0.356382153191,0.231441677824,0.343917025038,0.385885430696
188,8,25,75,25,75,75,50,207.232666666672,132.383333333336,0.62,0.394717047789,0.269759179262,0.393999514049,0.247056052626,0.340398726953,0.382009039217
188,9,25,75,25,75,75,50,197.38266666667,124.013333333336,0.646666666667,0.367964445726,0.24769732348,0.389355868287,0.247672304103,0.351871473276,0.394353777772
188,10,25,75,25,75,75,50,223.254000000006,112.218666666669,0.68,0.361044640717,0.235853975593,0.421333945658,0.2258064143,0.363719151193,0.400087610166
189,1,25,75,25,75,75,75,238.257333333345,132.667333333337,0.64,0.37769826118,0.264667706396,0.391107846095,0.238061824619,0.405345658016,0.392503582443
189,2,25,75,25,75,75,75,229.008666666675,125.291333333337,0.653333333333,0.403180212278,0.258156102762,0.388405712529,0.256780444214,0.401943214267,0.408255603086
189,3,25,75,25,75,75,75,233.596666666676,127.692000000003,0.653333333333,0.375814836281,0.218784963495,0.407505527122,0.232273941151,0.384983220612,0.399347629609
189,4,25,75,25,75,75,75,252.126000000011,116.53466666667,0.686666666667,0.420818410561,0.248015714423,0.349070161141,0.276019037487,0.399569130989,0.392814706634
189,5,25,75,25,75,75,75,267.188000000012,102.135333333336,0.733333333333,0.414513259933,0.223717274297,0.412397603581,0.230262123314,0.393440770079,0.404820675523
189,6,25,75,25,75,75,75,259.828666666677,102.570666666669,0.713333333333,0.421149048621,0.233089157491,0.38717422087,0.25811145701,0.390373145761,0.397156648946
189,7,25,75,25,75,75,75,230.267333333342,123.506666666669,0.646666666667,0.412439752205,0.252860301778,0.356382153191,0.231441677824,0.383892644003,0.388594163214
189,8,25,75,25,75,75,75,255.634000000014,127.173333333336,0.653333333333,0.427015313825,0.272264231819,0.393999514049,0.247056052626,0.403412748183,0.390399491553
189,9,25,75,25,75,75,75,225.350666666676,122.590666666669,0.633333333333,0.376142071375,0.234992023488,0.389355868287,0.247672304103,0.407437793581,0.388233394814
189,10,25,75,25,75,75,75,259.550000000015,116.359333333335,0.666666666667,0.388318163223,0.2457014715,0.421333945658,0.2258064143,0.408360154057,0.398865339268
190,1,25,75,50,25,25,25,159.903999999995,82.317999999998,0.68,0.371447578596,0.237927088233,0.241837517104,0.315323017382,0.246892670093,0.234424660882
190,2,25,75,50,25,25,25,163.997333333328,78.229999999998,0.72,0.410196045874,0.21378752247,0.23750806475,0.368912027024,0.24443948321,0.242884122729
190,3,25,75,50,25,25,25,148.147333333328,91.565333333331,0.633333333333,0.402916845572,0.238536178883,0.243895795859,0.362712143934,0.235583055815,0.244823270608
190,4,25,75,50,25,25,25,146.532666666662,88.729999999997,0.633333333333,0.363076913943,0.219147290848,0.239332776831,0.361866062519,0.242591124697,0.234371271378
190,5,25,75,50,25,25,25,156.871999999995,81.741333333331,0.686666666667,0.390632397748,0.232964907661,0.276315143272,0.345825129189,0.229461051618,0.237641625256
190,6,25,75,50,25,25,25,147.039999999995,90.603999999997,0.64,0.38999005169,0.249784877752,0.253556123733,0.354622904698,0.233700387373,0.245919651161
190,7,25,75,50,25,25,25,150.936666666661,83.372666666664,0.673333333333,0.380764259529,0.206493271826,0.219065084836,0.328542063938,0.241060446696,0.239073240551
190,8,25,75,50,25,25,25,146.027333333328,89.371999999998,0.646666666667,0.39804447603,0.232024796688,0.243218013811,0.381548585453,0.235357408963,0.241680360978
190,9,25,75,50,25,25,25,154.654666666661,82.603333333331,0.673333333333,0.390984268625,0.224340593008,0.220265634124,0.328384668518,0.245449420168,0.245045572194
190,10,25,75,50,25,25,25,156.255333333328,73.373999999998,0.72,0.391684045689,0.230981263456,0.226116954953,0.335601552859,0.236783750597,0.235631114271
191,1,25,75,50,25,25,50,250.85600000001,76.812666666664,0.713333333333,0.379115716694,0.227676257474,0.241837517104,0.315323017382,0.366367210968,0.235456784933
191,2,25,75,50,25,25,50,221.06333333334,87.641333333331,0.693333333333,0.387151055201,0.233616502958,0.23750806475,0.368912027024,0.354373257652,0.239708070584
191,3,25,75,50,25,25,50,200.94266666667,90.267999999997,0.653333333333,0.383112347909,0.222758337103,0.243895795859,0.362712143934,0.331147402566,0.246207667042
191,4,25,75,50,25,25,50,208.336666666674,94.320666666664,0.613333333333,0.370305959802,0.237206495866,0.239332776831,0.361866062519,0.358765480385,0.231862318279
191,5,25,75,50,25,25,50,228.242666666673,79.965333333331,0.7,0.383841622539,0.226267522665,0.276315143272,0.345825129189,0.334742060308,0.241226789887
191,6,25,75,50,25,25,50,233.765333333341,83.051999999998,0.666666666667,0.411578859537,0.242186417959,0.253556123733,0.354622904698,0.342618365041,0.243339876775
191,7,25,75,50,25,25,50,213.357333333338,85.333333333331,0.666666666667,0.374595994919,0.205123576612,0.219065084836,0.328542063938,0.344347332331,0.236605583532
191,8,25,75,50,25,25,50,210.985333333339,92.747333333331,0.626666666667,0.387824719389,0.246212043301,0.243218013811,0.381548585453,0.343502544597,0.239489554308
191,9,25,75,50,25,25,50,215.141333333339,85.468666666664,0.653333333333,0.365919858526,0.22497928102,0.220265634124,0.328384668518,0.352533052808,0.240918587846
191,10,25,75,50,25,25,50,254.021333333342,67.655999999998,0.746666666667,0.39979676227,0.222331679933,0.226116954953,0.335601552859,0.365890900005,0.231190564507
192,1,25,75,50,25,25,75,277.827333333349,78.627333333331,0.706666666667,0.390762691888,0.228174269289,0.241837517104,0.315323017382,0.406325420642,0.24257577737
192,2,25,75,50,25,25,75,252.870000000013,90.283999999997,0.686666666667,0.386942170106,0.250887568501,0.23750806475,0.368912027024,0.402330719554,0.241241805814
192,3,25,75,50,25,25,75,229.860666666676,91.857333333331,0.646666666667,0.370800712006,0.214867023596,0.243895795859,0.362712143934,0.383978776675,0.247565000177
192,4,25,75,50,25,25,75,249.290000000013,87.913333333331,0.66,0.393963356629,0.236801582199,0.239332776831,0.361866062519,0.40101657984,0.232471537858
192,5,25,75,50,25,25,75,248.24866666668,89.623333333331,0.653333333333,0.37012757311,0.240841830522,0.276315143272,0.345825129189,0.395240655064,0.23925093559
192,6,25,75,50,25,25,75,266.385333333347,80.314666666664,0.68,0.410212779886,0.219491713076,0.253556123733,0.354622904698,0.390255496489,0.249080391356
192,7,25,75,50,25,25,75,233.484666666676,88.627999999997,0.64,0.377022988766,0.222672260943,0.219065084836,0.328542063938,0.385762896825,0.227974538576
192,8,25,75,50,25,25,75,248.566000000013,93.339999999997,0.653333333333,0.388599542578,0.253140327675,0.243218013811,0.381548585453,0.403567654595,0.242018215331
192,9,25,75,50,25,25,75,243.289333333344,84.251999999998,0.673333333333,0.3657857329,0.224180127474,0.220265634124,0.328384668518,0.405497275621,0.241967328957
192,10,25,75,50,25,25,75,279.980000000015,70.869999999998,0.733333333333,0.396180840284,0.237084575463,0.226116954953,0.335601552859,0.410932382856,0.229756430669
193,1,25,75,50,25,50,25,145.053999999995,104.055333333334,0.706666666667,0.376276087724,0.227022885533,0.241837517104,0.315323017382,0.246892670093,0.339862222407
193,2,25,75,50,25,50,25,133.690666666662,117.433333333335,0.686666666667,0.401234532346,0.2266714028,0.23750806475,0.368912027024,0.24443948321,0.362995258584
193,3,25,75,50,25,50,25,127.909999999996,119.695333333334,0.653333333333,0.387398956619,0.225806659893,0.243895795859,0.362712143934,0.235583055815,0.358998868047
193,4,25,75,50,25,50,25,123.221999999996,127.772000000001,0.606666666667,0.375071823035,0.240629504254,0.239332776831,0.361866062519,0.242591124697,0.350029386222
193,5,25,75,50,25,50,25,137.039999999995,113.306666666668,0.68,0.384888087825,0.24267547594,0.276315143272,0.345825129189,0.229461051618,0.346074904887
193,6,25,75,50,25,50,25,135.791999999995,110.209333333334,0.666666666667,0.419799318329,0.240347423186,0.253556123733,0.354622904698,0.233700387373,0.347578851837
193,7,25,75,50,25,50,25,129.163333333329,113.591333333334,0.666666666667,0.374265305658,0.204882907349,0.219065084836,0.328542063938,0.241060446696,0.349346755041
193,8,25,75,50,25,50,25,125.979999999996,117.715333333333,0.62,0.382733849916,0.239098716051,0.243218013811,0.381548585453,0.235357408963,0.334039044008
193,9,25,75,50,25,50,25,128.113999999996,113.032666666667,0.64,0.374842394956,0.225396660334,0.220265634124,0.328384668518,0.245449420168,0.346360569368
193,10,25,75,50,25,50,25,141.917999999995,92.376,0.72,0.396210189177,0.224402354143,0.226116954953,0.335601552859,0.236783750597,0.342867654484
194,1,25,75,50,25,50,50,214.644000000003,107.458666666667,0.686666666667,0.387265905828,0.226339498992,0.241837517104,0.315323017382,0.366367210968,0.339714338764
194,2,25,75,50,25,50,50,199.547333333334,112.014000000002,0.706666666667,0.395677629257,0.237567926943,0.23750806475,0.368912027024,0.354373257652,0.361482457832
194,3,25,75,50,25,50,50,170.545999999998,127.233333333335,0.626666666667,0.374898381961,0.226400351423,0.243895795859,0.362712143934,0.331147402566,0.36662556093
194,4,25,75,50,25,50,50,182.144000000002,129.630000000001,0.606666666667,0.375824715252,0.243624887958,0.239332776831,0.361866062519,0.358765480385,0.344967144379
194,5,25,75,50,25,50,50,190.864000000001,117.618666666667,0.66,0.383103785409,0.242511944723,0.276315143272,0.345825129189,0.334742060308,0.342606919872
194,6,25,75,50,25,50,50,205.499333333335,106.944,0.666666666667,0.40642906733,0.218276365134,0.253556123733,0.354622904698,0.342618365041,0.344009094397
194,7,25,75,50,25,50,50,185.037333333333,117.319333333333,0.646666666667,0.3679130513,0.214367477787,0.219065084836,0.328542063938,0.344347332331,0.340540615021
194,8,25,75,50,25,50,50,185.482666666667,121.818,0.62,0.380030808059,0.254891190791,0.243218013811,0.381548585453,0.343502544597,0.334402993249
194,9,25,75,50,25,50,50,188.258666666667,111.202666666667,0.66,0.369982356468,0.2378156678,0.220265634124,0.328384668518,0.352533052808,0.344863302112
194,10,25,75,50,25,50,50,221.17266666667,96.869333333334,0.713333333333,0.399380044843,0.232373829662,0.226116954953,0.335601552859,0.365890900005,0.345715719564
195,1,25,75,50,25,50,75,217.784000000007,125.638000000001,0.633333333333,0.368850790045,0.257114550168,0.241837517104,0.315323017382,0.406325420642,0.352710515023
195,2,25,75,50,25,50,75,216.545333333339,120.904000000002,0.673333333333,0.383058437387,0.249748287783,0.23750806475,0.368912027024,0.402330719554,0.359074640579
195,3,25,75,50,25,50,75,196.343333333336,125.814000000001,0.633333333333,0.362782856121,0.214331949686,0.243895795859,0.362712143934,0.383978776675,0.364473784255
195,4,25,75,50,25,50,75,228.350000000007,112.980666666668,0.68,0.416234928604,0.229683637932,0.239332776831,0.361866062519,0.40101657984,0.349168647103
195,5,25,75,50,25,50,75,227.006666666674,111.519333333334,0.686666666667,0.371710539584,0.236812097062,0.276315143272,0.345825129189,0.395240655064,0.346084437507
195,6,25,75,50,25,50,75,236.160000000006,95.406,0.713333333333,0.406300335069,0.202299270809,0.253556123733,0.354622904698,0.390255496489,0.348546156938
195,7,25,75,50,25,50,75,205.243333333337,118.503333333333,0.633333333333,0.381180661329,0.239113042948,0.219065084836,0.328542063938,0.385762896825,0.333852414921
195,8,25,75,50,25,50,75,218.997333333341,123.370666666667,0.626666666667,0.393037567224,0.256322919328,0.243218013811,0.381548585453,0.403567654595,0.336516210437
195,9,25,75,50,25,50,75,214.844666666672,114.477333333334,0.666666666667,0.38095321083,0.240599254788,0.220265634124,0.328384668518,0.405497275621,0.346386571022
195,10,25,75,50,25,50,75,226.26733333334,102.837333333333,0.686666666667,0.367009838594,0.230277033351,0.226116954953,0.335601552859,0.410932382856,0.344064660296
196,1,25,75,50,25,75,25,138.156666666662,120.38666666667,0.693333333333,0.379520528169,0.226793719882,0.241837517104,0.315323017382,0.246892670093,0.393053537939
196,2,25,75,50,25,75,25,124.500666666663,132.522666666671,0.673333333333,0.387637536504,0.252035290939,0.23750806475,0.368912027024,0.24443948321,0.402795619055
196,3,25,75,50,25,75,25,115.724666666663,137.324000000003,0.62,0.364940429673,0.22003375757,0.243895795859,0.362712143934,0.235583055815,0.398650637318
196,4,25,75,50,25,75,25,120.935333333329,138.474666666671,0.633333333333,0.385407733859,0.240802833911,0.239332776831,0.361866062519,0.242591124697,0.398996905041
196,5,25,75,50,25,75,25,120.825999999996,131.019333333337,0.666666666667,0.375596334631,0.233699686028,0.276315143272,0.345825129189,0.229461051618,0.408566896865
196,6,25,75,50,25,75,25,135.133999999995,108.374666666669,0.7,0.420628378949,0.214549133338,0.253556123733,0.354622904698,0.233700387373,0.391744409168
196,7,25,75,50,25,75,25,119.406666666663,131.265333333336,0.646666666667,0.379510907704,0.221374424711,0.219065084836,0.328542063938,0.241060446696,0.390058802835
196,8,25,75,50,25,75,25,119.623333333329,133.833333333336,0.633333333333,0.388258149252,0.256903621336,0.243218013811,0.381548585453,0.235357408963,0.384444125394
196,9,25,75,50,25,75,25,118.395333333329,127.640000000003,0.64,0.359498087058,0.227525469189,0.220265634124,0.328384668518,0.245449420168,0.399415015824
196,10,25,75,50,25,75,25,127.121999999996,106.297333333336,0.706666666667,0.394706319801,0.232820838968,0.226116954953,0.335601552859,0.236783750597,0.398891950426
197,1,25,75,50,25,75,50,193.616000000001,131.302000000003,0.653333333333,0.377245544809,0.252043143591,0.241837517104,0.315323017382,0.366367210968,0.389961136479
197,2,25,75,50,25,75,50,180.205333333332,133.502000000004,0.666666666667,0.38416141166,0.248045511141,0.23750806475,0.368912027024,0.354373257652,0.404465427105
197,3,25,75,50,25,75,50,159.073999999996,133.700000000003,0.633333333333,0.361198994203,0.208950003568,0.243895795859,0.362712143934,0.331147402566,0.404747861345
197,4,25,75,50,25,75,50,190.845999999999,127.63266666667,0.666666666667,0.416672115571,0.234613096031,0.239332776831,0.361866062519,0.358765480385,0.39252283454
197,5,25,75,50,25,75,50,175.491999999997,125.762000000004,0.693333333333,0.375143158323,0.233761009559,0.276315143272,0.345825129189,0.334742060308,0.409119182458
197,6,25,75,50,25,75,50,189.553333333332,115.262000000002,0.68,0.404661875609,0.21878204815,0.253556123733,0.354622904698,0.342618365041,0.393411991098
197,7,25,75,50,25,75,50,175.337333333331,130.956000000002,0.64,0.38369841196,0.234661543901,0.219065084836,0.328542063938,0.344347332331,0.383457190584
197,8,25,75,50,25,75,50,171.837999999999,141.822000000003,0.613333333333,0.384136695942,0.262667110563,0.243218013811,0.381548585453,0.343502544597,0.380339093138
197,9,25,75,50,25,75,50,170.008666666665,133.226000000003,0.633333333333,0.36878605962,0.24698921039,0.220265634124,0.328384668518,0.352533052808,0.394264061743
197,10,25,75,50,25,75,50,187.641333333332,114.808000000002,0.686666666667,0.36916663611,0.230306637415,0.226116954953,0.335601552859,0.365890900005,0.40217052412
198,1,25,75,50,25,75,75,207.950000000005,135.446000000004,0.646666666667,0.378636163896,0.262302506414,0.241837517104,0.315323017382,0.406325420642,0.392572617984
198,2,25,75,50,25,75,75,202.251333333336,131.638000000004,0.66,0.408469439847,0.256334779362,0.23750806475,0.368912027024,0.402330719554,0.407450715506
198,3,25,75,50,25,75,75,194.001333333335,136.802000000004,0.64,0.369462867403,0.22440503826,0.243895795859,0.362712143934,0.383978776675,0.399775829971
198,4,25,75,50,25,75,75,215.44466666667,126.70866666667,0.673333333333,0.422150127248,0.251744684121,0.239332776831,0.361866062519,0.40101657984,0.393908461535
198,5,25,75,50,25,75,75,229.860666666672,116.657333333337,0.72,0.417126285967,0.230179479536,0.276315143272,0.345825129189,0.395240655064,0.406556021113
198,6,25,75,50,25,75,75,223.433333333337,111.803333333336,0.706666666667,0.427096813345,0.238156800404,0.253556123733,0.354622904698,0.390255496489,0.396115241741
198,7,25,75,50,25,75,75,199.568000000002,127.891333333336,0.653333333333,0.413521886828,0.251074491747,0.219065084836,0.328542063938,0.385762896825,0.386776304887
198,8,25,75,50,25,75,75,200.56466666667,145.270000000004,0.626666666667,0.408699895855,0.279873746419,0.243218013811,0.381548585453,0.403567654595,0.39032034768
198,9,25,75,50,25,75,75,187.320666666669,134.789333333336,0.613333333333,0.367181763028,0.244100203126,0.220265634124,0.328384668518,0.405497275621,0.388876744129
198,10,25,75,50,25,75,75,212.197333333338,125.500666666669,0.66,0.39306980427,0.255270205264,0.226116954953,0.335601552859,0.410932382856,0.398533750306
199,1,25,75,50,50,25,25,178.420666666664,78.293333333331,0.686666666667,0.37077244654,0.236095386859,0.363313457775,0.318321638686,0.24709598129,0.23422391814
199,2,25,75,50,50,25,25,168.815333333329,79.943999999998,0.706666666667,0.403428678081,0.219081470823,0.317659485301,0.381220030222,0.244043482621,0.242342882511
199,3,25,75,50,50,25,25,161.317333333329,88.231999999997,0.646666666667,0.399949322289,0.236540993875,0.353782123573,0.363446825339,0.235415105507,0.244562521408
199,4,25,75,50,50,25,25,158.646666666663,87.549999999997,0.626666666667,0.364464688052,0.229591730495,0.323791395555,0.361564335082,0.242807955638,0.231636001402
199,5,25,75,50,50,25,25,172.57733333333,79.358666666664,0.686666666667,0.402227341242,0.238506706991,0.383876565944,0.332593349208,0.22937702952,0.238247108459
199,6,25,75,50,50,25,25,160.792666666663,88.089999999997,0.633333333333,0.395204951026,0.25453336754,0.364696352854,0.352350113355,0.235752924105,0.244452428973
199,7,25,75,50,50,25,25,164.127333333329,81.626666666664,0.673333333333,0.370371196066,0.200223360982,0.309289813942,0.348155133201,0.240517458913,0.2391438004
199,8,25,75,50,50,25,25,167.116666666663,84.831999999998,0.653333333333,0.398044192438,0.233367904074,0.336705108633,0.376051032273,0.237137514541,0.240483824667
199,9,25,75,50,50,25,25,170.517999999997,80.941999999998,0.666666666667,0.391540035041,0.229923783463,0.314776612575,0.319486292341,0.246113178217,0.243437840164
199,10,25,75,50,50,25,25,182.309999999996,66.509999999998,0.733333333333,0.395801351014,0.227363710152,0.349126027338,0.336608771166,0.239454488683,0.232206931804
200,1,25,75,50,50,25,50,278.387333333349,75.035333333331,0.713333333333,0.377033468188,0.227228998917,0.363313457775,0.318321638686,0.366124325232,0.236586442692
200,2,25,75,50,50,25,50,237.344000000008,81.962666666664,0.706666666667,0.395017997943,0.229147878313,0.317659485301,0.381220030222,0.350660753921,0.239617384925
200,3,25,75,50,50,25,50,218.208666666674,92.259333333331,0.64,0.388668631781,0.236392660085,0.353782123573,0.363446825339,0.332017121877,0.24666184295
200,4,25,75,50,50,25,50,228.260666666678,90.616666666664,0.613333333333,0.366476046197,0.240912930393,0.323791395555,0.361564335082,0.355559550029,0.230190062916
200,5,25,75,50,50,25,50,250.418666666677,77.595333333331,0.7,0.377182595108,0.229046755383,0.383876565944,0.332593349208,0.332665879121,0.241647873216
200,6,25,75,50,50,25,50,253.779333333345,79.306666666664,0.673333333333,0.416150725334,0.237212895902,0.364696352854,0.352350113355,0.34268993555,0.24393779842
200,7,25,75,50,50,25,50,236.108666666676,82.873333333331,0.673333333333,0.376730394536,0.204520393239,0.309289813942,0.348155133201,0.342503602018,0.235445496563
200,8,25,75,50,50,25,50,230.934666666677,89.195333333331,0.626666666667,0.38362868559,0.23794734211,0.336705108633,0.376051032273,0.341037770729,0.240404900386
200,9,25,75,50,50,25,50,229.529333333342,83.497333333331,0.653333333333,0.364482545733,0.236541439612,0.314776612575,0.319486292341,0.352353129019,0.240233332925
200,10,25,75,50,50,25,50,278.885333333348,66.221999999998,0.733333333333,0.39882984412,0.229457984214,0.349126027338,0.336608771166,0.364872203636,0.230322577549
201,1,25,75,50,50,25,75,297.293333333354,79.274666666664,0.693333333333,0.386021928355,0.23094279463,0.363313457775,0.318321638686,0.405054818712,0.243761900592
201,2,25,75,50,50,25,75,276.364666666683,85.409333333331,0.693333333333,0.392148458962,0.247500983252,0.317659485301,0.381220030222,0.40174296179,0.241512647841
201,3,25,75,50,50,25,75,262.810000000016,87.374666666664,0.66,0.385322074363,0.220735249777,0.353782123573,0.363446825339,0.385452871923,0.246920599556
201,4,25,75,50,50,25,75,265.286666666684,89.703999999997,0.64,0.394228492869,0.238079054993,0.323791395555,0.361564335082,0.400246730993,0.234348946701
201,5,25,75,50,50,25,75,285.657333333353,82.278666666664,0.673333333333,0.378276624948,0.238434429698,0.383876565944,0.332593349208,0.393308385637,0.238764778012
201,6,25,75,50,50,25,75,289.378666666686,77.721333333331,0.68,0.41006359158,0.22085455628,0.364696352854,0.352350113355,0.391264343553,0.248858898373
