experiment,parameter_condition,staying-power,percent-inappropriate-land,informalityindex,percent-prime-land,initialcitylimit,popgrowthrate,SimulationRuntime,Politics,Develop,price-sensitivity,diffusion-rate,economicgrowthrate,initialinequality,step,metric,netlogo_n,netlogo_finite_n,netlogo_nonfinite_n,netlogo_mean,netlogo_stdev,netlogo_min,netlogo_q25,netlogo_median,netlogo_q75,netlogo_max,mesa_n,mesa_finite_n,mesa_nonfinite_n,mesa_mean,mesa_stdev,mesa_min,mesa_q25,mesa_median,mesa_q75,mesa_max,mean_difference_mesa_minus_netlogo,absolute_mean_difference,relative_mean_difference
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,47,num-slums,30,30,0,115.96666666666667,13.366152138461755,77.0,110.0,117.0,124.0,135.0,30,30,0,112.36666666666666,16.70945083258085,60.0,109.25,115.5,122.75,138.0,-3.6000000000000085,3.6000000000000085,-0.03104340327680375
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,47,peripheral-num-slums,30,30,0,90.26666666666667,11.545810804202397,53.0,85.5,92.5,98.75,105.0,30,30,0,86.63333333333334,17.416764285047886,32.0,80.25,90.0,97.0,110.0,-3.6333333333333258,3.6333333333333258,-0.04025110782865575
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,47,periphery-slum-density,30,30,0,2.223464420300794,0.07481280373113008,2.056603773584906,2.181269349845201,2.229967948717949,2.25,2.388235294117647,30,30,0,2.185711807780401,0.07707602000799851,2.0,2.141692546583851,2.184498005895613,2.227896683101748,2.351063829787234,-0.03775261252039286,0.03775261252039286,-0.01697918445453947
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,47,peripheryslumareapercent,30,30,0,10.770132078396578,1.5476865078732094,5.921787709497207,10.191947616066996,11.064680674493307,11.740293636470966,13.190954773869345,30,30,0,10.302463315546497,2.2038109508056474,3.4482758620689653,9.95250020314843,10.819383950299686,11.65553525390856,13.033175355450238,-0.4676687628500815,0.4676687628500815,-0.043422750941760645
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,47,peripheryslumpoppercent,30,30,0,19.95310808559548,2.878286735731917,10.781404549950544,18.875800194664905,20.217176702862783,21.899620732741127,23.95939086294416,30,30,0,18.93453930735109,3.964822682166719,6.336633663366337,18.50563803549732,19.514152655444057,21.391676949834338,23.477406679764243,-1.01856877824439,1.01856877824439,-0.051048126130270086
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,47,slum-density,30,30,0,2.315588762482607,0.09078483369525053,2.13,2.2602637614678898,2.3174522392734103,2.383881385789783,2.47008547008547,30,30,0,2.3027693592190266,0.11385292489923969,2.0813953488372094,2.2211963732861566,2.294736842105263,2.3579649251004753,2.5847457627118646,-0.01281940326358022,0.01281940326358022,-0.00553613122989774
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,47,slumareapercent,30,30,0,10.29489616983251,1.3320575894688291,6.503378378378379,9.733619569188123,10.50741118912929,11.138841423792448,12.442396313364055,30,30,0,9.94132366639094,1.6065345612062756,4.930156121610517,9.54422935555011,10.306598201994381,10.907831985544595,12.244897959183673,-0.3535725034415709,0.3535725034415709,-0.03434444579224185
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,47,slumpoppercent,30,30,0,0.19221428571428573,0.026086084685428383,0.12142857142857143,0.17964285714285716,0.19357142857142856,0.20857142857142857,0.23285714285714285,30,30,0,0.1850238095238095,0.0298927730300759,0.09857142857142857,0.17482142857142857,0.19214285714285714,0.20392857142857143,0.22,-0.007190476190476219,0.007190476190476219,-0.03740864610429843
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,central-num-slums,30,30,0,25.2,5.35240841697165,18.0,20.25,24.5,29.0,35.0,30,30,0,25.1,5.4605165853891835,14.0,21.0,25.0,29.75,38.0,-0.09999999999999787,0.09999999999999787,-0.003968253968253884
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,central-slum-density,30,30,0,2.6470341767089463,0.31617895235548577,2.0,2.5,2.7279411764705883,2.8333333333333335,3.260869565217391,30,30,0,2.68220963287425,0.34237259984152785,2.0476190476190474,2.42,2.7506250000000003,2.9271929824561402,3.259259259259259,0.03517545616530393,0.03517545616530393,0.013288629393156353
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,centralslumareapercent,30,30,0,8.736397117431382,1.8576415282991119,6.228373702422145,7.03125,8.506444184560483,10.034602076124568,12.152777777777777,30,30,0,8.707713267328002,1.8960263730593523,4.844290657439446,7.272743656286044,8.650519031141869,10.294117647058822,13.194444444444445,-0.028683850103380593,0.028683850103380593,-0.003283258500938431
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,centralslumpoppercent,30,30,0,17.016056210043878,3.857424907036105,9.574468085106384,14.388020833333332,16.47364808484294,19.90956072351421,25.98039215686275,30,30,0,17.032831062943146,4.174415562024268,9.134615384615383,14.36200851935344,17.111756541407495,20.271572465788292,27.75229357798165,0.0167748528992675,0.0167748528992675,0.0009858249580396892
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,num-slums,30,30,0,120.9,13.834863507670109,82.0,114.25,122.5,130.0,144.0,30,30,0,116.76666666666667,17.59444138971431,60.0,113.5,119.5,128.5,143.0,-4.13333333333334,4.13333333333334,-0.03418803418803424
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,peripheral-num-slums,30,30,0,95.7,12.393407591301834,58.0,90.25,98.0,104.0,114.0,30,30,0,91.66666666666667,18.347852140262074,32.0,86.0,94.5,102.75,119.0,-4.033333333333331,4.033333333333331,-0.04214559386973178
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,periphery-slum-density,30,30,0,2.2254927621014367,0.07181419300788819,2.0689655172413794,2.1901741293532337,2.229419703103914,2.2608113848768054,2.369565217391304,30,30,0,2.1895433184001267,0.07670682163454096,2.0,2.1416021921341066,2.1883372734436564,2.236092032967033,2.3541666666666665,-0.035949443701309924,0.035949443701309924,-0.016153475901383933
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,peripheryslumareapercent,30,30,0,10.959626105860885,1.5951877923634952,6.216505894962487,10.279699682205464,11.245217807147206,11.965583722813907,13.685474189675869,30,30,0,10.44409300309084,2.2223817317001973,3.282051282051282,9.949016389873226,10.864603977964501,11.495377586289138,13.615560640732266,-0.5155331027700445,0.5155331027700445,-0.0470392965773123
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,peripheryslumpoppercent,30,30,0,20.313201599181937,2.9569369426694045,11.374407582938389,18.840236931637975,21.258082343188725,22.249929614286287,24.636275460717748,30,30,0,19.228965087284887,4.017006120713611,6.049149338374291,18.876599557584072,20.132009610589783,21.31405212141756,24.81203007518797,-1.0842365118970498,1.0842365118970498,-0.0533759538890568
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,slum-density,30,30,0,2.314308153421374,0.08700286376422213,2.1320754716981134,2.2647597254004577,2.3163101604278076,2.3643438214333736,2.4634146341463414,30,30,0,2.3011373466332405,0.10928538942207969,2.10989010989011,2.2254804974561897,2.296551724137931,2.351218116966148,2.5702479338842976,-0.013170806788133316,0.013170806788133316,-0.005691034173069027
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,slumareapercent,30,30,0,10.405804483242303,1.3354345505941279,6.715806715806716,9.759137470662145,10.654692125084258,11.253567175246612,12.834224598930483,30,30,0,10.006023774739706,1.6366637993288147,4.758128469468676,9.718393198331317,10.264067808819469,11.153611268838574,12.306368330464716,-0.39978070850259684,0.39978070850259684,-0.038419010192475844
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,48,slumpoppercent,30,30,0,0.19442903374942208,0.025995252530836038,0.12482662968099861,0.18117198335644938,0.19729542302357836,0.21064493758668515,0.23509015256588073,30,30,0,0.18650023116042533,0.030259365817790575,0.0957004160887656,0.17735783633841887,0.18932038834951456,0.2087378640776699,0.22399445214979197,-0.007928802588996753,0.007928802588996753,-0.04077993104268215
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,central-num-slums,30,30,0,24.633333333333333,5.372235990742578,17.0,19.25,24.5,29.0,35.0,30,30,0,24.666666666666668,5.161751462528929,14.0,21.25,24.0,28.75,36.0,0.03333333333333499,0.03333333333333499,0.0013531799729364679
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,central-slum-density,30,30,0,2.6930973440215817,0.3681319801278187,2.0,2.5,2.7293103448275864,2.934873949579832,3.392857142857143,30,30,0,2.701892878984282,0.3450271298277397,2.0476190476190474,2.4589285714285714,2.75,2.9105890603085554,3.4782608695652173,0.008795534962700469,0.008795534962700469,0.003265955084106304
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,centralslumareapercent,30,30,0,8.538035910203394,1.8595370389912642,5.88235294117647,6.6780204728950405,8.4919261822376,10.034602076124568,12.110726643598616,30,30,0,8.553656577408583,1.789653373443168,4.861111111111112,7.371864186851211,8.333433803937645,9.956507112648982,12.5,0.015620667205189065,0.015620667205189065,0.0018295387100119315
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,centralslumpoppercent,30,30,0,16.956790999349025,4.045516878099453,9.090909090909092,14.173522812266269,16.146818856945206,20.08105033652479,26.044226044226043,30,30,0,16.903443401738446,3.935355503653189,9.223300970873787,14.376952401122464,16.790839278973785,19.937083312127843,26.95852534562212,-0.05334759761057839,0.05334759761057839,-0.003146090413724296
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,num-slums,30,30,0,125.73333333333333,14.604990487036847,86.0,119.0,129.5,135.75,149.0,30,30,0,121.16666666666667,18.345502753110033,61.0,119.0,125.0,131.0,145.0,-4.566666666666663,4.566666666666663,-0.036320254506892864
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,peripheral-num-slums,30,30,0,101.1,13.068387759042416,62.0,95.75,102.0,110.75,120.0,30,30,0,96.5,19.00226846712128,33.0,91.0,100.5,106.0,123.0,-4.599999999999994,4.599999999999994,-0.045499505440158204
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,periphery-slum-density,30,30,0,2.2350865906789577,0.07182286953273809,2.064516129032258,2.190625,2.2272915116951815,2.2716750841750843,2.3636363636363638,30,30,0,2.1968846874803947,0.08048169669336051,2.0,2.1424683730508973,2.2091591591591593,2.244116698903933,2.3523809523809525,-0.03820190319856298,0.03820190319856298,-0.01709191194554941
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,peripheryslumareapercent,30,30,0,11.120062419520618,1.6391969450156614,6.41158221302999,10.2780646998871,11.344869020085362,12.245502548044453,13.82488479262673,30,30,0,10.548029620272322,2.2245580914106466,3.260869565217391,10.210145359227928,11.135156439932517,11.835830548397489,13.486842105263158,-0.5720327992482961,0.5720327992482961,-0.05144150973866172
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,peripheryslumpoppercent,30,30,0,20.691762757008398,3.032620849720426,11.689497716894977,19.438057413600895,21.491168648702896,22.73589229569851,24.767225325884542,30,30,0,19.495969733198432,4.066100429544441,6.01640838650866,19.23174378155387,20.33193327324978,21.678162750238904,24.728260869565215,-1.1957930238099657,1.1957930238099657,-0.05779077586828338
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,slum-density,30,30,0,2.324772596078297,0.09610133752862574,2.1481481481481484,2.266899766899767,2.3128080298112756,2.3755252100840334,2.511111111111111,30,30,0,2.3042391698052116,0.1046222367740726,2.10752688172043,2.257057276446522,2.2950819672131146,2.3396946564885495,2.5952380952380953,-0.020533426273085187,0.020533426273085187,-0.008832445077735094
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,slumareapercent,30,30,0,10.495882626562535,1.3780023362424985,6.834249803613511,9.776135195598282,10.762338020402536,11.327527110016728,12.878133102852205,30,30,0,10.060971461975946,1.658040440702471,4.6923076923076925,9.676189929026465,10.350480289819977,11.042845725147968,12.073272273105745,-0.4349111645865893,0.4349111645865893,-0.04143635938591144
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,49,slumpoppercent,30,30,0,0.19732884399551065,0.027485105678475952,0.1265993265993266,0.18417508417508416,0.19966329966329965,0.215993265993266,0.2377104377104377,30,30,0,0.18826038159371494,0.030970212922334872,0.09427609427609428,0.17878787878787877,0.19595959595959597,0.20673400673400674,0.22626262626262628,-0.009068462401795707,0.009068462401795707,-0.04595609145717197
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,central-num-slums,30,30,0,23.866666666666667,5.5506031566217064,15.0,19.0,23.0,27.75,35.0,30,30,0,24.133333333333333,4.918181142162867,14.0,21.0,24.0,28.0,34.0,0.2666666666666657,0.2666666666666657,0.01117318435754186
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,central-slum-density,30,30,0,2.6674762888823103,0.37498815229036825,2.0,2.3104395604395602,2.7434210526315788,2.934873949579832,3.391304347826087,30,30,0,2.708243761085274,0.35033575594937205,2.05,2.46875,2.745967741935484,2.9367167919799497,3.4782608695652173,0.04076747220296362,0.04076747220296362,0.015283161980812003
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,centralslumareapercent,30,30,0,8.278497358667627,1.9223359818981547,5.244755244755245,6.58010140330642,7.972294309880815,9.61018598615917,12.152777777777777,30,30,0,8.37710386148018,1.709808642612269,4.878048780487805,7.279095282302304,8.318915801614763,9.747628726287264,11.846689895470384,0.09860650281255268,0.09860650281255268,0.011911159542656759
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,centralslumpoppercent,30,30,0,16.3776570495872,4.123460071308511,8.086253369272237,13.740758300351803,15.889164598842019,19.52618615504278,26.172839506172842,30,30,0,16.689424992352485,3.883540604719028,9.382716049382717,14.25989847715736,16.272003858210756,19.73549971660684,25.874125874125873,0.31176794276528597,0.31176794276528597,0.019036174821669263
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,num-slums,30,30,0,130.5,15.346009253222807,87.0,125.0,134.0,139.0,153.0,30,30,0,125.66666666666667,19.286109586656032,61.0,122.0,130.5,136.75,149.0,-4.833333333333329,4.833333333333329,-0.037037037037037
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,peripheral-num-slums,30,30,0,106.63333333333334,13.689873764142638,65.0,100.0,109.0,116.0,125.0,30,30,0,101.53333333333333,19.732230475550146,34.0,98.0,106.5,112.75,128.0,-5.1000000000000085,5.1000000000000085,-0.04782744607689911
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,periphery-slum-density,30,30,0,2.2425260142807266,0.07772566831329233,2.0615384615384613,2.1879222972972974,2.246812979863827,2.293428571428571,2.398230088495575,30,30,0,2.204602352466628,0.08249868702907039,2.0,2.148427260812582,2.212406015037594,2.267842955508475,2.3486238532110093,-0.037923661814098786,0.037923661814098786,-0.016911135733808876
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,peripheryslumareapercent,30,30,0,11.252641159966107,1.6393069037695431,6.422924901185771,10.652653083167571,11.48323059737605,12.19516300615397,13.812154696132598,30,30,0,10.653578073595583,2.2223940928419736,3.2196969696969697,10.46637710077895,11.271040840206627,11.925997149562924,13.51636747624076,-0.5990630863705242,0.5990630863705242,-0.05323755355336761
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,peripheryslumpoppercent,30,30,0,21.00369576523883,3.059675906660833,11.703056768558952,19.812876236708647,21.810201486697967,22.844636028923873,24.956521739130437,30,30,0,19.755497889112874,4.10583494555834,5.94925634295713,19.557260786281127,20.726551226551226,21.96991335251549,25.086805555555557,-1.248197876125957,1.248197876125957,-0.0594275355193312
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,slum-density,30,30,0,2.320281176356381,0.10122790195160081,2.1415929203539825,2.278367783321454,2.3064387917329094,2.384162104622871,2.5661764705882355,30,30,0,2.3070090769555054,0.1023273754795371,2.11,2.242250361048071,2.30370516357903,2.3609709498848774,2.5757575757575757,-0.013272099400875703,0.013272099400875703,-0.0057200392504659055
