experiment,parameter_condition,staying-power,percent-inappropriate-land,informalityindex,percent-prime-land,initialcitylimit,popgrowthrate,SimulationRuntime,Politics,Develop,price-sensitivity,diffusion-rate,economicgrowthrate,initialinequality,step,metric,netlogo_n,netlogo_finite_n,netlogo_nonfinite_n,netlogo_mean,netlogo_stdev,netlogo_min,netlogo_q25,netlogo_median,netlogo_q75,netlogo_max,mesa_n,mesa_finite_n,mesa_nonfinite_n,mesa_mean,mesa_stdev,mesa_min,mesa_q25,mesa_median,mesa_q75,mesa_max,mean_difference_mesa_minus_netlogo,absolute_mean_difference,relative_mean_difference
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,False,0.1,0.03,2,10,50,centralslumpoppercent,30,30,0,22.49184293008478,4.712098149323204,11.437908496732026,19.484810371517028,22.591181273816005,25.80411407199626,31.043956043956044,30,30,0,20.06091249364614,4.620981230924262,12.052117263843648,16.83779761904762,20.06096689688021,23.4635826517712,30.0561797752809,-2.43093043643864,2.43093043643864,-0.10808053586338454
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,False,0.1,0.03,2,10,50,num-slums,30,30,0,163.66666666666666,11.547005383792515,132.0,156.25,165.5,170.75,187.0,30,30,0,159.36666666666667,13.593820435145835,124.0,156.25,161.0,168.75,182.0,-4.299999999999983,4.299999999999983,-0.02627291242362515
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,False,0.1,0.03,2,10,50,peripheral-num-slums,30,30,0,135.36666666666667,10.189525836937124,106.0,131.25,134.0,142.0,158.0,30,30,0,133.16666666666666,11.209858140950308,98.0,128.25,133.5,138.75,150.0,-2.200000000000017,2.200000000000017,-0.01625215464171399
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,False,0.1,0.03,2,10,50,periphery-slum-density,30,30,0,2.3223109218978686,0.07051036809628465,2.160377358490566,2.2992663242846665,2.3144855144855145,2.342137934529239,2.58955223880597,30,30,0,2.2720825916016447,0.06844459006928158,2.1037735849056602,2.2449611739180084,2.2571953459889773,2.303515625,2.4186046511627906,-0.050228330296223866,0.050228330296223866,-0.021628598402825248
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,False,0.1,0.03,2,10,50,peripheryslumareapercent,30,30,0,13.37105959719317,1.2190217155959862,9.760589318600369,12.927818199766564,13.45594508361237,14.118510744152212,15.879396984924623,30,30,0,12.94475068700108,1.317569212313978,8.957952468007313,12.39131246035004,13.049829438270336,13.600309905274237,14.985014985014985,-0.42630891019209116,0.42630891019209116,-0.0318829564024665
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,False,0.1,0.03,2,10,50,peripheryslumpoppercent,30,30,0,26.36748021409481,2.3335797364773745,18.941273779983458,25.215174760153836,26.48266606523277,27.698744769874477,30.481727574750835,30,30,0,25.228060569698467,2.431059418009669,17.957166392092258,24.25884182294439,25.848896434634973,26.59275413473175,28.846153846153843,-1.1394196443963445,1.1394196443963445,-0.04321306530410382
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,False,0.1,0.03,2,10,50,slum-density,30,30,0,2.385548913772068,0.09283045558681798,2.2045454545454546,2.3333333333333335,2.3749441548771406,2.469533275713051,2.5542168674698793,30,30,0,2.3137964272182603,0.08728687825596221,2.1625,2.2592763806706113,2.3268086176544553,2.3672753716871364,2.4968152866242037,-0.0717524865538075,0.0717524865538075,-0.03007797750009298
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,False,0.1,0.03,2,10,50,slumareapercent,30,30,0,12.587870036988448,1.0696311873964213,9.635036496350365,12.017599138173829,12.71098838855848,13.177686615186616,14.575214341387374,30,30,0,12.101998908003337,1.219762004934645,8.972503617945007,11.688784139051224,12.305252541338216,12.977279515650334,14.21875,-0.48587112898511187,0.48587112898511187,-0.038598359178909414
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,False,0.1,0.03,2,10,50,slumpoppercent,30,30,0,0.25554828864181384,0.022401925547793095,0.19032047089601045,0.24672988881621974,0.2567037279267495,0.26929365598430344,0.28776978417266186,30,30,0,0.24146500981033356,0.025077002928153406,0.17724002616088946,0.22694571615434928,0.25016350555918904,0.25686723348593854,0.2818835840418574,-0.014083278831480278,0.014083278831480278,-0.05511004947961101
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,central-num-slums,30,30,0,20.933333333333334,5.051004224722141,12.0,18.0,21.0,25.0,30.0,30,30,0,21.5,4.256840337054282,10.0,19.25,21.0,24.75,30.0,0.5666666666666664,0.5666666666666664,0.027070063694267503
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,central-slum-density,30,30,0,2.5854791359361,0.4451818498716559,2.0,2.245454545454545,2.5,2.7729885057471266,3.814814814814815,30,30,0,2.67176820142088,0.414408930688398,2.0,2.375,2.6833333333333336,2.9210526315789473,3.4761904761904763,0.0862890654847801,0.0862890654847801,0.03337449692996197
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,centralslumareapercent,30,30,0,7.26038491469646,1.7495457076482377,4.1522491349480966,6.233780276816608,7.26643598615917,8.673046424452133,10.416666666666668,30,30,0,7.44886841632875,1.4708863860463879,3.4722222222222223,6.6780204728950405,7.26643598615917,8.571222606689734,10.380622837370241,0.1884835016322901,0.1884835016322901,0.02596053843519537
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,centralslumpoppercent,30,30,0,14.030379992036874,3.9598064133171857,6.722689075630252,11.504131501038398,13.398247464978606,16.95438282647585,24.065420560747665,30,30,0,14.756452933378975,3.4909825318317766,5.7534246575342465,13.013178941036541,14.526613283089965,17.087812573031083,20.506329113924053,0.7260729413421014,0.7260729413421014,0.0517500553623062
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,num-slums,30,30,0,124.16666666666667,16.692107020433614,82.0,119.25,128.5,133.0,146.0,30,30,0,122.23333333333333,18.967637290074272,67.0,119.75,127.0,131.0,148.0,-1.9333333333333371,1.9333333333333371,-0.015570469798657748
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,peripheral-num-slums,30,30,0,103.23333333333333,15.828135868050643,60.0,96.75,108.5,113.0,124.0,30,30,0,100.73333333333333,18.871495259606043,44.0,95.0,106.0,112.0,129.0,-2.5,2.5,-0.024216984178237002
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,periphery-slum-density,30,30,0,2.2267087850997513,0.07787770679182039,2.0833333333333335,2.1825132978723403,2.222451244648803,2.2710348162475826,2.4257425742574257,30,30,0,2.2035422957713147,0.08604296646926145,2.022727272727273,2.1589514066496163,2.2032741331400265,2.2361056365786363,2.4107142857142856,-0.02316648932843668,0.02316648932843668,-0.010403915178966196
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,peripheryslumareapercent,30,30,0,10.823855807132718,1.9000169440791874,5.769230769230769,10.299050982123152,11.49180728784544,12.014865228397294,13.46578366445916,30,30,0,10.556666745147691,2.1968326892305194,4.234841193455245,9.740351189086493,11.163965707221372,11.936340595964314,13.856068743286789,-0.267189061985027,0.267189061985027,-0.02468520153501624
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,peripheryslumpoppercent,30,30,0,20.165014552807254,3.510110357468714,10.720411663807889,18.862673761946134,21.38772352214677,21.93894296430409,24.78031634446397,30,30,0,19.55273496948922,4.02458863994519,7.890070921985816,18.321149724433557,20.65417781742492,21.927245536677873,25.196850393700785,-0.6122795833180348,0.6122795833180348,-0.03036345853927474
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,slum-density,30,30,0,2.286098988879222,0.11210321179003645,2.0842105263157893,2.2196180555555554,2.2942450327540467,2.349609375,2.5488721804511276,30,30,0,2.2865247029623164,0.11111712765158108,2.0543478260869565,2.1932644469957907,2.294019933554817,2.3659999999999997,2.49618320610687,0.0004257140830943307,0.0004257140830943307,0.0001862185693468332
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,slumareapercent,30,30,0,9.99332139049211,1.5357689657614582,6.170052671181339,9.5843063129154,10.494137705469285,10.863338668918166,11.986863711001643,30,30,0,9.828104573360104,1.7019535692063732,5.045180722891566,9.484126984126984,10.27529783827848,10.776316607699837,12.131147540983607,-0.16521681713200564,0.16521681713200564,-0.016532723273485126
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=False;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,False,True,0.1,0.03,2,10,50,slumpoppercent,30,30,0,0.18637453673424897,0.030447349781497185,0.11379986919555266,0.1811641595814258,0.19555264879005885,0.2053629823413996,0.23217789404839764,30,30,0,0.18340963592762152,0.03286025340596018,0.09679529103989536,0.17020928711576194,0.19326357096141267,0.2038914323086985,0.22563767168083715,-0.002964900806627452,0.002964900806627452,-0.01590829336764548
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,central-num-slums,30,30,0,30.633333333333333,6.5888271853313105,22.0,26.25,29.0,33.0,49.0,30,30,0,32.46666666666667,5.243934646304495,24.0,28.25,32.5,35.75,42.0,1.8333333333333357,1.8333333333333357,0.059847660500544145
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,central-slum-density,30,30,0,2.6169143847266674,0.39652242391544856,2.0,2.2355295566502464,2.5741758241758244,2.904040404040404,3.3461538461538463,30,30,0,2.6361126486077984,0.38258263135833637,2.0,2.249216300940439,2.633848133848134,2.994642857142857,3.303030303030303,0.019198263881130995,0.019198263881130995,0.007336221617787554
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,centralslumareapercent,30,30,0,10.63469610368416,2.2886007999956903,7.612456747404845,9.114583333333332,10.069444444444445,11.448421280276815,16.955017301038062,30,30,0,11.264589062636366,1.8054250801221894,8.333333333333332,9.851307861688484,11.264898116109189,12.37024221453287,14.53287197231834,0.6298929589522064,0.6298929589522064,0.05922999141780776
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,centralslumpoppercent,30,30,0,23.631574907918555,5.620847862965542,14.968152866242038,19.37002602138692,22.61553588987217,27.948658090898846,35.56149732620321,30,30,0,24.906126953641497,4.310938906572072,15.384615384615385,22.637129632196014,25.618325139854214,27.97783251231527,33.064516129032256,1.2745520457229418,1.2745520457229418,0.05393428286897037
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,num-slums,30,30,0,160.0,18.21140226379597,127.0,144.0,166.0,171.5,188.0,30,30,0,157.0,18.913596641861496,112.0,144.25,162.0,170.75,183.0,-3.0,3.0,-0.01875
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,peripheral-num-slums,30,30,0,129.36666666666667,17.347330776158945,91.0,117.25,135.5,142.5,156.0,30,30,0,124.53333333333333,18.492744771812603,83.0,112.75,128.5,137.5,151.0,-4.833333333333343,4.833333333333343,-0.03736150476681275
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,periphery-slum-density,30,30,0,2.285253995253972,0.09963021203151086,2.0816326530612246,2.224140123339055,2.3068312284730195,2.3216783216783217,2.464,30,30,0,2.2714567224696256,0.10851771672861525,2.0454545454545454,2.197721088435374,2.2762934690415606,2.338196484588956,2.5137614678899083,-0.013797272784346504,0.013797272784346504,-0.006037522661813853
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,peripheryslumareapercent,30,30,0,12.707555433098163,2.045091405373897,8.472998137802607,11.154293540720575,13.526244553409239,14.179858636602606,15.678391959798995,30,30,0,12.183168676677036,2.162909956827226,7.4372759856630815,10.97188286964864,12.710217548927226,13.803218326641904,15.503080082135522,-0.5243867564211264,0.5243867564211264,-0.04126574612889793
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,peripheryslumpoppercent,30,30,0,24.934099369260085,4.031423790506425,16.41156462585034,22.439746631082997,26.56983797245868,27.74967010215457,30.025020850708923,30,30,0,23.919555197493423,4.184151884616804,14.273858921161825,21.28032178217822,25.383091340313534,27.05128205128205,30.017006802721085,-1.0145441717666621,1.0145441717666621,-0.04068902416493291
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,slum-density,30,30,0,2.351631447547037,0.12862342401530094,2.0833333333333335,2.2687273813288362,2.341751621872104,2.4544899874843553,2.6153846153846154,30,30,0,2.3422779566150758,0.13761676574568793,2.1160714285714284,2.2393674190081376,2.3615721413298036,2.4493205379658165,2.664429530201342,-0.00935349093196125,0.00935349093196125,-0.003977447631820786
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,slumareapercent,30,30,0,12.245503408398003,1.6915505089515077,9.216255442670537,10.798623443282198,12.652622785201348,13.29202927471949,14.94435612082671,30,30,0,11.973497991559434,1.7418141053144498,7.977207977207977,10.636533910916297,12.475875897380813,13.252135705097949,14.421553090332806,-0.27200541683856905,0.27200541683856905,-0.022212677402223165
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=False;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,False,0.1,0.03,2,10,50,slumpoppercent,30,30,0,0.24693699585785917,0.036385518405442026,0.17985611510791366,0.21697187704381948,0.263570961412688,0.2738718116415958,0.3001962066710268,30,30,0,0.24155221277523437,0.038377589993671544,0.15500327011118378,0.20732504905166776,0.2567037279267495,0.26798561151079137,0.29365598430346634,-0.0053847830826248,0.0053847830826248,-0.021806303522556685
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,central-num-slums,30,30,0,23.733333333333334,5.9418639437837,15.0,18.25,23.0,28.75,37.0,30,30,0,24.166666666666668,6.411645296045224,9.0,19.25,23.5,28.75,37.0,0.43333333333333357,0.43333333333333357,0.018258426966292145
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,central-slum-density,30,30,0,2.7059912691352532,0.40072047142297373,2.16,2.3484848484848486,2.690061028770706,2.957880434782609,3.8823529411764706,30,30,0,2.616719761426712,0.3170375731099577,2.08,2.4285714285714284,2.6055555555555556,2.822916666666667,3.2857142857142856,-0.08927150770854109,0.08927150770854109,-0.03299031623892466
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,centralslumareapercent,30,30,0,8.23373791996642,2.063112150516115,5.208333333333334,6.347431368530195,8.028534528973147,9.964975947337328,12.847222222222221,30,30,0,8.380987238670377,2.219761890667658,3.1358885017421603,6.6952606006534605,8.174240224545102,9.991107723577237,12.802768166089965,0.14724931870395785,0.14724931870395785,0.01788365383198381
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,centralslumpoppercent,30,30,0,16.286813459229197,3.9751878216114513,10.326086956521738,13.232155437980909,15.930045320555275,20.192307692307693,24.390243902439025,30,30,0,16.159645651017247,4.410215346909263,5.376344086021505,12.990259740259738,16.89775037712337,19.233423931382713,23.65853658536585,-0.12716780821195073,0.12716780821195073,-0.007808022639314319
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,num-slums,30,30,0,126.36666666666666,19.605564539679552,83.0,117.25,132.5,136.75,156.0,30,30,0,127.96666666666667,12.847872045282598,92.0,124.25,129.5,134.75,148.0,1.6000000000000085,1.6000000000000085,0.012661566868900095
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,peripheral-num-slums,30,30,0,102.63333333333334,18.104073333489563,59.0,98.75,108.5,115.75,123.0,30,30,0,103.8,12.978496804728383,67.0,98.25,106.0,113.0,125.0,1.1666666666666572,1.1666666666666572,0.011367327054238296
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,periphery-slum-density,30,30,0,2.2091553013482614,0.08253237588252753,2.078125,2.150892486508925,2.2096712538226297,2.278069817291007,2.382608695652174,30,30,0,2.232311216640985,0.0862800124259353,2.0714285714285716,2.1760725741780274,2.2341479256312415,2.302255639097744,2.4,0.023155915292723428,0.023155915292723428,0.010481796041496596
Politics and Development ON OFF,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,50,peripheryslumareapercent,30,30,0,10.77543684331768,2.1166204709246235,5.76171875,10.25142799973738,11.5850479729355,12.35663963299746,12.86031042128603,30,30,0,10.935359508981565,1.5598257981826726,6.511175898931001,10.41549746792819,11.307732870126245,12.102636169800348,13.455328310010763,0.1599226656638848,0.1599226656638848,0.014841409029561511
