experiment,parameter_condition,staying-power,percent-inappropriate-land,informalityindex,percent-prime-land,initialcitylimit,popgrowthrate,SimulationRuntime,Politics,Develop,price-sensitivity,diffusion-rate,economicgrowthrate,initialinequality,step,metric,metric_category,netlogo_n,netlogo_finite_n,netlogo_nonfinite_n,netlogo_mean,netlogo_stdev,netlogo_min,netlogo_q25,netlogo_median,netlogo_q75,netlogo_max,mesa_n,mesa_finite_n,mesa_nonfinite_n,mesa_mean,mesa_stdev,mesa_min,mesa_q25,mesa_median,mesa_q75,mesa_max,mean_difference_mesa_minus_netlogo,absolute_mean_difference,relative_mean_difference
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,6,blue-density,supporting,30,30,0,1.008784841703036,0.008896230912897795,1.0,1.0,1.0074078138718172,1.0136217948717947,1.0305343511450382,30,30,0,1.0103867049765909,0.010367576366786244,1.0,1.0,1.0103434115291823,1.015627817515177,1.0403225806451613,0.0016018632735548266,0.0016018632735548266,0.0015879137030355773
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,6,green-density,supporting,30,30,0,1.0033303825255973,0.007366669670622315,1.0,1.0,1.0,1.0,1.0307692307692307,30,30,0,1.0038617022537595,0.006591568426766631,1.0,1.0,1.0,1.0092592592592593,1.0172413793103448,0.0005313197281622273,0.0005313197281622273,0.0005295561037679152
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,6,largest-slum,raw_only,30,30,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,30,30,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,6,red-density,supporting,30,30,0,1.5369400270517204,0.07590427892342783,1.3818181818181818,1.4827586206896552,1.5357342657342659,1.577865111561866,1.704,30,30,0,1.5643962385685972,0.11293250839719111,1.3121019108280254,1.491367253436219,1.5619936034115138,1.6143002717391304,1.8956521739130434,0.027456211516876827,0.027456211516876827,0.017864204870469472
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,6,smallest-slum,supporting,30,30,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,30,30,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,7,blue-density,supporting,30,30,0,1.0131001950082434,0.010777708574756073,1.0,1.006896551724138,1.0125422662577652,1.015415785764623,1.053030303030303,30,30,0,1.012645615989818,0.010820278828986521,1.0,1.0062609491957317,1.0125830959164293,1.0161951219512195,1.0390625,-0.00045457901842538284,0.00045457901842538284,-0.00044870094849965356
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,7,green-density,supporting,30,30,0,1.0068738548895173,0.011156754655503967,1.0,1.0,1.0,1.0130329780146567,1.0333333333333334,30,30,0,1.0062098462958826,0.009288941080805612,1.0,1.0,1.0,1.013479100807868,1.0350877192982457,-0.0006640085936346907,0.0006640085936346907,-0.0006594754550534548
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,7,largest-slum,raw_only,30,30,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,30,30,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,7,red-density,supporting,30,30,0,1.6144562153203619,0.08682679649958946,1.4873417721518987,1.5526147959183674,1.5993197278911566,1.6305147058823528,1.792,30,30,0,1.6564585480491876,0.12734283435629262,1.3806451612903226,1.575408886959039,1.6629991412623444,1.7166958041958043,2.017857142857143,0.0420023327288257,0.0420023327288257,0.026016396313659727
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,7,smallest-slum,supporting,30,30,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,30,30,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,8,blue-density,supporting,30,30,0,1.0160783496144823,0.011595699606582261,1.0,1.0121036292408898,1.0136533084808947,1.0212890911760388,1.0597014925373134,30,30,0,1.015205543714591,0.011037034790912099,1.0,1.006769668158091,1.0137012012012012,1.0227033757609296,1.0389610389610389,-0.0008728058998912491,0.0008728058998912491,-0.0008589946830600285
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,8,green-density,supporting,30,30,0,1.01197486571293,0.01574796408882083,1.0,1.0,1.0119318181818182,1.0151616499442586,1.0666666666666667,30,30,0,1.009566860808665,0.011575199991651816,1.0,1.0,1.0,1.0159429280397023,1.0333333333333334,-0.00240800490426496,0.00240800490426496,-0.002379510584552449
Typical Run,staying-power=0.3;percent-inappropriate-land=10;informalityindex=0.7;percent-prime-land=10;initialcitylimit=9;popgrowthrate=3;SimulationRuntime=50;Politics=True;Develop=True;price-sensitivity=0.1;diffusion-rate=0.03;economicgrowthrate=2;initialinequality=10,0.3,10,0.7,10,9,3,50,True,True,0.1,0.03,2,10,8,largest-slum,raw_only,30,30,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,30,30,0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
